Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.1601562500,10,4153.0771484375,4153.7177734375,4175.6411132812,4118.4614257812,4155.5126953125,4156.5385742188,4155.0000000000,4165.5126953125,4158.8461914062,4168.3334960938,4190.1284179688,4162.3076171875,4203.9741210938,4236.0258789062,,,
0.1640625000,10,4148.0771484375,4158.3334960938,4174.1025390625,4115.7690429688,4154.8715820312,4154.2309570312,4155.1284179688,4165.1284179688,4157.5639648438,4168.4614257812,4188.3334960938,4158.5898437500,4203.0771484375,4232.1796875000,,,
0.1679687500,10,4144.1025390625,4161.9228515625,4171.4101562500,4111.9228515625,4151.5385742188,4153.8461914062,4154.3588867188,4163.0771484375,4153.5898437500,4166.6665039062,4184.6152343750,4153.7177734375,4201.4101562500,4228.3334960938,,,
0.1718750000,11,4143.9741210938,4162.9487304688,4170.7690429688,4111.2822265625,4149.3588867188,4156.2822265625,4156.1538085938,4161.7949218750,4150.6411132812,4164.8715820312,4182.4360351562,4152.1796875000,4200.0000000000,4226.9228515625,,,
0.1757812500,11,4147.4360351562,4160.6411132812,4173.5898437500,4115.5126953125,4151.5385742188,4159.8715820312,4161.6665039062,4162.3076171875,4150.7690429688,4164.8715820312,4183.7177734375,4155.8974609375,4199.4873046875,4227.9487304688,,,
0.1796875000,11,4152.0512695312,4155.2563476562,4179.1025390625,4122.4360351562,4157.9487304688,4162.5639648438,4168.5898437500,4163.7177734375,4153.4614257812,4167.0512695312,4188.0771484375,4162.8203125000,4200.6411132812,4228.7177734375,,,
0.1835937500,11,4154.8715820312,4149.4873046875,4184.8715820312,4128.0771484375,4165.8974609375,4162.9487304688,4172.9487304688,4163.8461914062,4156.4101562500,4170.6411132812,4192.6923828125,4169.2309570312,4203.8461914062,4227.3076171875,,,
0.1875000000,12,4154.7436523438,4146.7949218750,4188.8461914062,4129.8715820312,4171.0258789062,4161.6665039062,4172.6923828125,4161.9228515625,4158.0771484375,4173.3334960938,4194.7436523438,4171.7949218750,4207.3076171875,4223.4614257812,,,
0.1914062500,12,4152.4360351562,4149.2309570312,4189.6152343750,4128.0771484375,4170.5126953125,4160.1284179688,4168.4614257812,4158.9741210938,4157.5639648438,4172.6923828125,4193.2050781250,4169.7436523438,4208.4614257812,4218.9741210938,,,
0.1953125000,12,4150.2563476562,4155.5126953125,4188.0771484375,4125.5126953125,4165.2563476562,4158.9741210938,4162.9487304688,4156.9228515625,4155.3847656250,4167.3076171875,4188.7177734375,4164.8715820312,4205.2563476562,4215.6411132812,,,
0.1992187500,12,4149.3588867188,4161.2822265625,4186.0258789062,4124.4873046875,4158.5898437500,4158.3334960938,4158.3334960938,4156.2822265625,4152.6923828125,4158.9741210938,4183.7177734375,4160.2563476562,4198.8461914062,4214.1025390625,,,
0.2031250000,13,4149.8715820312,4161.5385742188,4185.1284179688,4125.6411132812,4154.6152343750,4158.2050781250,4155.3847656250,4156.6665039062,4151.0258789062,4152.3076171875,4180.3847656250,4158.2050781250,4192.5639648438,4214.1025390625,,,
0.2070312500,13,4150.3847656250,4155.5126953125,4185.7690429688,4127.3076171875,4154.3588867188,4157.9487304688,4152.8203125000,4156.5385742188,4151.4101562500,4151.9228515625,4180.7690429688,4158.5898437500,4189.8715820312,4215.2563476562,,,
0.2109375000,13,4149.6152343750,4146.2822265625,4186.0258789062,4126.9228515625,4155.6411132812,4157.3076171875,4149.4873046875,4155.3847656250,4153.5898437500,4158.7177734375,4183.9741210938,4159.6152343750,4191.9228515625,4216.7949218750,,,
0.2148437500,13,4146.9228515625,4138.5898437500,4183.9741210938,4123.2050781250,4154.8715820312,4155.6411132812,4145.1284179688,4153.3334960938,4155.8974609375,4167.9487304688,4187.4360351562,4159.7436523438,4196.1538085938,4217.8203125000,,,
0.2187500000,14,4143.3334960938,4134.6152343750,4178.9741210938,4117.0512695312,4149.7436523438,4153.3334960938,4140.5126953125,4151.5385742188,4155.7690429688,4172.8203125000,4188.0771484375,4158.5898437500,4198.4614257812,4217.4360351562,,,
0.2226562500,14,4139.6152343750,4133.5898437500,4172.5639648438,4110.5126953125,4141.4101562500,4151.2822265625,4136.7949218750,4150.5126953125,4151.7949218750,4168.5898437500,4184.3588867188,4156.4101562500,4195.7690429688,4215.0000000000,,,
0.2265625000,14,4136.0258789062,4133.9741210938,4167.1796875000,4105.3847656250,4133.5898437500,4150.3847656250,4134.8715820312,4150.0000000000,4144.7436523438,4156.4101562500,4177.5639648438,4153.9741210938,4189.1025390625,4210.6411132812,,,
0.2304687500,14,4132.1796875000,4135.2563476562,4164.1025390625,4102.5639648438,4130.0000000000,4151.0258789062,4134.3588867188,4149.6152343750,4137.4360351562,4142.4360351562,4170.6411132812,4151.1538085938,4181.9228515625,4206.0258789062,,,
0.2343750000,15,4129.1025390625,4136.7949218750,4163.5898437500,4102.4360351562,4131.9228515625,4152.8203125000,4135.0000000000,4149.7436523438,4132.8203125000,4133.8461914062,4166.1538085938,4148.2050781250,4177.9487304688,4202.8203125000,,,
0.2382812500,15,4128.0771484375,4137.0512695312,4164.7436523438,4103.8461914062,4136.5385742188,4155.2563476562,4136.0258789062,4150.1284179688,4131.7949218750,4133.4614257812,4164.4873046875,4146.0258789062,4178.2050781250,4201.2822265625,,,
0.2421875000,15,4129.4873046875,4133.7177734375,4166.2822265625,4104.8715820312,4139.3588867188,4156.9228515625,4136.7949218750,4150.6411132812,4132.9487304688,4138.0771484375,4164.2309570312,4145.1284179688,4180.7690429688,4200.8974609375,,,
0.2460937500,15,4132.5639648438,4126.2822265625,4167.1796875000,4104.7436523438,4138.2050781250,4156.9228515625,4137.0512695312,4150.7690429688,4134.2309570312,4142.1796875000,4162.9487304688,4145.7690429688,4182.9487304688,4201.0258789062,,,
0.2500000000,16,4135.8974609375,4117.3076171875,4167.3076171875,4103.9741210938,4134.1025390625,4155.6411132812,4137.3076171875,4151.6665039062,4134.6152343750,4142.5639648438,4159.8715820312,4147.5639648438,4183.7177734375,4202.0512695312,,,
0.2539062500,16,4138.7177734375,4111.2822265625,4167.5639648438,4104.2309570312,4131.5385742188,4154.6152343750,4138.5898437500,4153.7177734375,4134.7436523438,4140.0000000000,4156.2822265625,4150.1284179688,4183.7177734375,4203.8461914062,,,
0.2578125000,16,4140.2563476562,4111.4101562500,4168.7177734375,4106.0258789062,4133.0771484375,4154.7436523438,4140.6411132812,4155.8974609375,4135.6411132812,4137.9487304688,4154.4873046875,4152.4360351562,4184.3588867188,4206.2822265625,,,
0.2617187500,16,4140.5126953125,4117.4360351562,4169.7436523438,4107.9487304688,4137.4360351562,4155.3847656250,4141.9228515625,4155.3847656250,4136.9228515625,4138.4614257812,4155.3847656250,4153.4614257812,4186.1538085938,4208.0771484375,,,
0.2656250000,17,4139.3588867188,4124.7436523438,4169.1025390625,4107.5639648438,4140.0000000000,4155.2563476562,4141.2822265625,4151.0258789062,4137.5639648438,4140.6411132812,4157.1796875000,4152.4360351562,4187.8203125000,4208.2050781250,,,
0.2695312500,17,4137.3076171875,4127.5639648438,4165.5126953125,4103.8461914062,4137.5639648438,4153.8461914062,4138.3334960938,4144.8715820312,4136.6665039062,4142.1796875000,4157.4360351562,4149.2309570312,4188.0771484375,4206.4101562500,,,
0.2734375000,17,4134.7436523438,4123.4614257812,4160.3847656250,4098.7177734375,4131.1538085938,4152.4360351562,4134.8715820312,4141.0258789062,4135.1284179688,4141.4101562500,4155.2563476562,4145.1284179688,4187.4360351562,4204.4873046875,,,
0.2773437500,17,4132.0512695312,4115.1284179688,4156.2822265625,4095.5129394531,4124.6152343750,4152.8203125000,4132.8203125000,4141.5385742188,4134.6152343750,4139.3588867188,4152.8203125000,4142.3076171875,4187.3076171875,4205.0000000000,,,
0.2812500000,18,4130.8974609375,4108.3334960938,4155.2563476562,4096.5385742188,4122.0512695312,4155.1284179688,4133.9741210938,4145.3847656250,4135.7690429688,4138.7177734375,4152.5639648438,4141.6665039062,4188.7177734375,4209.2309570312,,,
0.2851562500,18,4132.0512695312,4107.3076171875,4157.5639648438,4100.8974609375,4124.2309570312,4157.6923828125,4137.5639648438,4148.8461914062,4137.3076171875,4139.7436523438,4154.3588867188,4143.2050781250,4190.8974609375,4215.6411132812,,,
0.2890625000,18,4134.4873046875,4110.6411132812,4160.5126953125,4105.3847656250,4128.9741210938,4158.5898437500,4140.8974609375,4148.7177734375,4136.4101562500,4140.1284179688,4155.0000000000,4145.0000000000,4191.5385742188,4219.7436523438,,,
0.2929687500,18,4135.6411132812,4114.4873046875,4161.5385742188,4107.4360351562,4132.5639648438,4157.5639648438,4141.0258789062,4144.3588867188,4131.0258789062,4136.4101562500,4151.7949218750,4145.1284179688,4188.5898437500,4218.2050781250,,,
0.2968750000,19,4133.4614257812,4115.6411132812,4159.3588867188,4106.2822265625,4132.3076171875,4155.6411132812,4137.0512695312,4137.8203125000,4122.6923828125,4128.3334960938,4145.5126953125,4142.4360351562,4181.6665039062,4211.6665039062,,,
0.3007812500,19,4128.7177734375,4114.4873046875,4155.5126953125,4103.8461914062,4128.4614257812,4154.2309570312,4130.7690429688,4132.4360351562,4115.7690429688,4120.3847656250,4139.8715820312,4137.6923828125,4173.4614257812,4205.0000000000,,,
0.3046875000,19,4124.8715820312,4113.7177734375,4152.9487304688,4102.5639648438,4123.4614257812,4153.0771484375,4125.0000000000,4131.0258789062,4114.8715820312,4118.5898437500,4138.8461914062,4133.8461914062,4168.0771484375,4202.8203125000,,,
0.3085937500,19,4124.4873046875,4115.5126953125,4153.8461914062,4103.5898437500,4120.6411132812,4152.1796875000,4122.4360351562,4133.8461914062,4121.1538085938,4124.8715820312,4143.2050781250,4133.5898437500,4167.9487304688,4206.6665039062,,,
0.3125000000,20,4127.9487304688,4119.7436523438,4158.3334960938,4106.2822265625,4122.4360351562,4151.9228515625,4124.2309570312,4138.5898437500,4130.5126953125,4135.2563476562,4150.2563476562,4137.8203125000,4172.5639648438,4213.7177734375,,,
0.3164062500,20,4132.9487304688,4124.1025390625,4164.7436523438,4108.7177734375,4128.7177734375,4153.8461914062,4129.4873046875,4142.8203125000,4137.3076171875,4143.3334960938,4155.6411132812,4144.4873046875,4178.5898437500,4219.4873046875,,,
0.3203125000,20,4136.6665039062,4127.0512695312,4170.0000000000,4110.1284179688,4137.6923828125,4158.0771484375,4135.8974609375,4145.3847656250,4138.7177734375,4145.1284179688,4157.4360351562,4150.1284179688,4183.0771484375,4221.4101562500,,,
0.3242187500,20,4137.8203125000,4129.7436523438,4171.9228515625,4111.2822265625,4146.2822265625,4163.0771484375,4142.1796875000,4147.6923828125,4136.4101562500,4142.1796875000,4157.5639648438,4152.8203125000,4184.3588867188,4220.1284179688,,,
0.3281250000,21,4137.1796875000,4133.9741210938,4170.6411132812,4113.5898437500,4151.7949218750,4166.2822265625,4147.5639648438,4151.5385742188,4135.1284179688,4139.6152343750,4158.8461914062,4153.2050781250,4183.0771484375,4217.9487304688,,,
0.3320312500,21,4136.7949218750,4139.4873046875,4167.5639648438,4117.1796875000,4152.9487304688,4165.8974609375,4152.1796875000,4157.6923828125,4138.3334960938,4141.2822265625,4162.3076171875,4153.3334960938,4180.3847656250,4216.9228515625,,,
0.3359375000,21,4138.2050781250,4143.0771484375,4164.4873046875,4120.7690429688,4150.2563476562,4162.1796875000,4155.5126953125,4164.7436523438,4145.7690429688,4146.7949218750,4166.1538085938,4154.4873046875,4177.3076171875,4217.5639648438,,,
0.3398437500,21,4141.1538085938,4141.5385742188,4161.9228515625,4122.4360351562,4145.8974609375,4157.0512695312,4156.4101562500,4170.3847656250,4153.8461914062,4153.2050781250,4167.9487304688,4156.1538085938,4174.8715820312,4218.8461914062,,,
0.3437500000,22,4143.8461914062,4134.7436523438,4159.8715820312,4121.4101562500,4142.6923828125,4153.3334960938,4154.6152343750,4172.3076171875,4159.2309570312,4157.8203125000,4166.0258789062,4156.4101562500,4173.7177734375,4219.3588867188,,,
0.3476562500,22,4143.8461914062,4126.7949218750,4157.8203125000,4117.8203125000,4141.2822265625,4152.8203125000,4150.8974609375,4169.7436523438,4160.3847656250,4159.2309570312,4161.6665039062,4153.8461914062,4172.9487304688,4217.8203125000,,,
0.3515625000,22,4141.0258789062,4122.4360351562,4155.2563476562,4112.5639648438,4140.7690429688,4154.4873046875,4146.6665039062,4163.8461914062,4158.0771484375,4157.9487304688,4157.3076171875,4148.8461914062,4170.8974609375,4214.2309570312,,,
0.3554687500,22,4137.1796875000,4123.9741210938,4152.4360351562,4106.9228515625,4139.4873046875,4156.0258789062,4143.4614257812,4157.5639648438,4154.4873046875,4155.5126953125,4155.1284179688,4143.5898437500,4166.5385742188,4210.1284179688,,,
0.3593750000,23,4135.0000000000,4129.8715820312,4150.5126953125,4102.9487304688,4137.6923828125,4156.2822265625,4143.3334960938,4154.4873046875,4151.6665039062,4154.4873046875,4155.6411132812,4141.0258789062,4161.1538085938,4208.2050781250,,,
0.3632812500,23,4136.9228515625,4137.0512695312,4151.2822265625,4102.8203125000,4137.9487304688,4156.2822265625,4147.4360351562,4156.6665039062,4151.2822265625,4156.6665039062,4158.2050781250,4142.5639648438,4157.9487304688,4210.5126953125,,,
0.3671875000,23,4142.5639648438,4142.0512695312,4155.7690429688,4107.3076171875,4141.9228515625,4157.9487304688,4155.1284179688,4163.5898437500,4153.4614257812,4161.5385742188,4162.1796875000,4147.9487304688,4158.7177734375,4216.6665039062,,,
0.3710937500,23,4149.3588867188,4142.6923828125,4163.2050781250,4115.2563476562,4149.1025390625,4161.7949218750,4163.2050781250,4171.7949218750,4157.3076171875,4166.0258789062,4166.7949218750,4154.7436523438,4162.6923828125,4224.1025390625,,,
0.3750000000,24,4153.7177734375,4138.9741210938,4170.3847656250,4123.4614257812,4156.0258789062,4165.2563476562,4167.8203125000,4177.3076171875,4160.3847656250,4167.3076171875,4171.0258789062,4159.1025390625,4166.6665039062,4228.8461914062,,,
0.3789062500,24,4153.9741210938,4133.3334960938,4174.1025390625,4128.0771484375,4159.2309570312,4165.3847656250,4167.3076171875,4177.1796875000,4160.6411132812,4164.1025390625,4172.8203125000,4158.3334960938,4167.0512695312,4228.5898437500,,,
0.3828125000,24,4150.7690429688,4128.8461914062,4172.4360351562,4127.3076171875,4157.4360351562,4161.5385742188,4162.9487304688,4171.5385742188,4156.6665039062,4157.4360351562,4170.5126953125,4153.0771484375,4162.9487304688,4223.3334960938,,,
0.3867187500,24,4146.6665039062,4127.3076171875,4166.7949218750,4121.6665039062,4152.5639648438,4156.0258789062,4157.1796875000,4163.3334960938,4150.0000000000,4150.0000000000,4164.7436523438,4146.5385742188,4156.0258789062,4216.0258789062,,,
0.3906250000,25,4143.9741210938,4127.8203125000,4160.7690429688,4114.3588867188,4148.0771484375,4152.3076171875,4152.9487304688,4156.2822265625,4143.9741210938,4144.8715820312,4158.3334960938,4142.4360351562,4149.6152343750,4210.1284179688,,,
0.3945312500,25,4143.8461914062,4128.8461914062,4157.9487304688,4108.8461914062,4146.9228515625,4152.3076171875,4151.2822265625,4153.5898437500,4142.1796875000,4144.4873046875,4155.1284179688,4142.8203125000,4146.4101562500,4208.0771484375,,,
0.3984375000,25,4145.8974609375,4129.2309570312,4159.6152343750,4107.4360351562,4149.1025390625,4155.0000000000,4152.4360351562,4156.6665039062,4145.7690429688,4148.4614257812,4156.6665039062,4146.7949218750,4146.1538085938,4210.7690429688,,,
0.4023437500,25,4148.0771484375,4129.8715820312,4163.8461914062,4109.6152343750,4152.0512695312,4157.8203125000,4155.3847656250,4163.5898437500,4152.1796875000,4153.9741210938,4161.9228515625,4151.4101562500,4146.7949218750,4216.1538085938,,,
0.4062500000,26,4148.9741210938,4131.7949218750,4168.0771484375,4113.3334960938,4153.4614257812,4158.5898437500,4158.8461914062,4170.1284179688,4157.8203125000,4157.9487304688,4167.0512695312,4154.1025390625,4145.7690429688,4221.4101562500,,,
0.4101562500,26,4148.8461914062,4134.7436523438,4170.5126953125,4116.6665039062,4152.5639648438,4157.4360351562,4162.3076171875,4172.6923828125,4160.3847656250,4160.1284179688,4169.8715820312,4155.1284179688,4142.4360351562,4225.6411132812,,,
0.4140625000,26,4150.1284179688,4138.5898437500,4171.5385742188,4118.9741210938,4151.2822265625,4156.1538085938,4165.5126953125,4171.4101562500,4161.1538085938,4162.9487304688,4170.7690429688,4156.5385742188,4137.8203125000,4229.7436523438,,,
0.4179687500,26,4153.9741210938,4142.8203125000,4172.6923828125,4121.2822265625,4152.0512695312,4156.1538085938,4168.4614257812,4169.6152343750,4162.9487304688,4168.8461914062,4171.5385742188,4160.1284179688,4133.8461914062,4235.2563476562,,,
0.4218750000,27,4159.1025390625,4146.0258789062,4174.3588867188,4123.9741210938,4155.3847656250,4157.4360351562,4171.0258789062,4170.7690429688,4166.6665039062,4176.6665039062,4173.2050781250,4165.8974609375,4131.1538085938,4241.0258789062,,,
0.4257812500,27,4162.4360351562,4146.2822265625,4175.5126953125,4126.0258789062,4158.8461914062,4158.8461914062,4172.4360351562,4175.3847656250,4170.7690429688,4182.1796875000,4175.0000000000,4170.8974609375,4128.5898437500,4243.7177734375,,,
0.4296875000,27,4162.8203125000,4143.3334960938,4174.4873046875,4126.1538085938,4160.0000000000,4158.8461914062,4172.4360351562,4180.7690429688,4172.5639648438,4181.6665039062,4175.2563476562,4172.0512695312,4125.1284179688,4241.9228515625,,,
