Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0781250000,5,4161.1538085938,4139.4873046875,4215.6411132812,4115.6411132812,4155.6411132812,4161.6665039062,4163.7177734375,4169.2309570312,4177.4360351562,4181.7949218750,4215.1284179688,4172.4360351562,4144.8715820312,4221.1538085938,,,
0.0820312500,5,4161.4101562500,4135.8974609375,4215.1284179688,4114.2309570312,4156.5385742188,4163.0771484375,4158.8461914062,4169.6152343750,4180.3847656250,4185.3847656250,4218.2050781250,4174.2309570312,4148.2050781250,4221.7949218750,,,
0.0859375000,5,4160.0000000000,4134.3588867188,4214.7436523438,4116.2822265625,4156.6665039062,4165.2563476562,4156.4101562500,4170.0000000000,4183.2050781250,4187.8203125000,4218.3334960938,4177.6923828125,4151.9228515625,4225.1284179688,,,
0.0898437500,5,4159.7436523438,4136.6665039062,4215.1284179688,4121.6665039062,4158.4614257812,4167.8203125000,4158.7177734375,4172.0512695312,4185.0000000000,4188.7177734375,4217.0512695312,4181.4101562500,4154.8715820312,4230.6411132812,,,
0.0937500000,6,4161.5385742188,4142.4360351562,4216.5385742188,4128.3334960938,4162.4360351562,4169.6152343750,4165.0000000000,4175.1284179688,4185.2563476562,4187.8203125000,4216.2822265625,4184.1025390625,4155.6411132812,4235.8974609375,,,
0.0976562500,6,4164.3588867188,4149.4873046875,4219.3588867188,4133.2050781250,4167.4360351562,4170.0000000000,4172.4360351562,4177.9487304688,4184.6152343750,4185.6411132812,4217.4360351562,4185.0000000000,4154.4873046875,4239.1025390625,,,
0.1015625000,6,4166.9228515625,4155.8974609375,4223.7177734375,4134.4873046875,4170.7690429688,4168.8461914062,4178.4614257812,4179.8715820312,4184.2309570312,4184.1025390625,4220.7690429688,4185.8974609375,4153.5898437500,4239.8715820312,,,
0.1054687500,6,4168.3334960938,4160.1284179688,4229.1025390625,4132.5639648438,4170.6411132812,4166.4101562500,4182.0512695312,4181.5385742188,4185.1284179688,4185.7690429688,4226.1538085938,4188.7177734375,4155.2563476562,4239.8715820312,,,
0.1093750000,7,4168.5898437500,4160.7690429688,4233.2050781250,4129.1025390625,4167.5639648438,4163.4614257812,4183.4614257812,4183.0771484375,4186.6665039062,4191.1538085938,4231.7949218750,4193.8461914062,4158.5898437500,4240.2563476562,,,
0.1132812500,7,4167.4360351562,4156.5385742188,4233.5898437500,4125.5126953125,4163.4614257812,4160.2563476562,4183.2050781250,4183.8461914062,4187.6923828125,4197.6923828125,4234.3588867188,4197.9487304688,4159.3588867188,4240.3847656250,,,
0.1171875000,7,4164.8715820312,4147.3076171875,4229.3588867188,4122.1796875000,4160.2563476562,4157.4360351562,4181.4101562500,4182.8203125000,4187.3076171875,4201.0258789062,4231.5385742188,4197.1796875000,4153.7177734375,4239.1025390625,,,
0.1210937500,7,4161.4101562500,4135.6411132812,4222.1796875000,4119.2309570312,4158.0771484375,4155.3847656250,4178.0771484375,4179.7436523438,4185.7690429688,4198.7177734375,4223.8461914062,4190.7690429688,4141.5385742188,4236.2822265625,,,
0.1250000000,8,4157.6923828125,4125.6411132812,4215.5126953125,4117.5639648438,4156.4101562500,4155.0000000000,4173.9741210938,4175.3847656250,4183.9741210938,4191.4101562500,4215.2563476562,4182.5639648438,4127.6923828125,4233.4614257812,,,
0.1289062500,8,4155.0000000000,4120.6411132812,4212.0512695312,4117.5639648438,4154.6152343750,4156.1538085938,4170.7690429688,4171.5385742188,4183.0771484375,4184.2309570312,4210.8974609375,4178.2050781250,4118.5898437500,4232.4360351562,,,
0.1328125000,8,4154.1025390625,4120.6411132812,4212.8203125000,4118.9741210938,4152.8203125000,4158.0771484375,4170.3847656250,4170.0000000000,4183.8461914062,4182.4360351562,4213.9741210938,4180.8974609375,4117.9487304688,4234.1025390625,,,
0.1367187500,8,4155.3847656250,4122.5639648438,4216.0258789062,4120.6411132812,4151.6665039062,4159.4873046875,4172.6923828125,4171.5385742188,4186.0258789062,4187.6923828125,4223.8461914062,4189.6152343750,4124.4873046875,4237.3076171875,,,
0.1406250000,9,4158.7177734375,4123.4614257812,4218.7177734375,4121.2822265625,4151.6665039062,4159.7436523438,4176.0258789062,4174.8715820312,4188.5898437500,4196.5385742188,4236.0258789062,4199.8715820312,4133.4614257812,4240.1284179688,,,
0.1445312500,9,4162.8203125000,4122.9487304688,4218.5898437500,4120.2563476562,4153.4614257812,4158.8461914062,4177.6923828125,4178.2050781250,4190.7690429688,4203.5898437500,4244.6152343750,4206.5385742188,4139.8715820312,4241.4101562500,,,
0.1484375000,9,4165.1284179688,4122.6923828125,4215.1284179688,4117.3076171875,4155.8974609375,4157.6923828125,4177.3076171875,4179.8715820312,4191.5385742188,4205.2563476562,4246.2822265625,4207.4360351562,4141.2822265625,4240.5126953125,,,
0.1523437500,9,4164.3588867188,4123.9741210938,4210.0000000000,4112.9487304688,4156.5385742188,4156.9228515625,4175.6411132812,4179.1025390625,4190.5126953125,4202.4360351562,4241.9228515625,4203.8461914062,4138.5898437500,4237.4360351562,,,
0.1562500000,10,4160.7690429688,4125.7690429688,4205.3847656250,4107.8203125000,4153.7177734375,4156.9228515625,4173.4614257812,4176.6665039062,4188.3334960938,4198.7177734375,4235.6411132812,4198.2050781250,4134.3588867188,4233.5898437500,,,
0.1601562500,10,4157.0512695312,4125.3847656250,4202.6923828125,4103.5898437500,4149.3588867188,4157.4360351562,4171.6665039062,4174.2309570312,4186.0258789062,4196.5385742188,4231.6665039062,4192.9487304688,4131.1538085938,4230.7690429688,,,
0.1640625000,10,4154.8715820312,4120.7690429688,4202.5639648438,4101.9228515625,4147.4360351562,4158.0771484375,4170.5126953125,4172.9487304688,4184.8715820312,4195.8974609375,4231.0258789062,4189.2309570312,4129.3588867188,4230.0000000000,,,
0.1679687500,10,4154.6152343750,4113.3334960938,4204.3588867188,4103.0771484375,4151.0258789062,4158.5898437500,4170.2563476562,4172.4360351562,4184.6152343750,4194.4873046875,4231.4101562500,4187.4360351562,4127.5639648438,4230.8974609375,,,
0.1718750000,11,4155.1284179688,4108.2050781250,4205.8974609375,4105.1284179688,4157.9487304688,4158.5898437500,4170.0000000000,4171.5385742188,4183.9741210938,4190.8974609375,4229.7436523438,4186.5385742188,4125.3847656250,4231.7949218750,,,
0.1757812500,11,4155.2563476562,4111.1538085938,4205.5126953125,4105.7690429688,4163.4614257812,4157.8203125000,4168.9741210938,4170.3847656250,4182.0512695312,4186.1538085938,4225.2563476562,4185.7690429688,4123.7177734375,4231.2822265625,,,
0.1796875000,11,4154.8715820312,4123.9741210938,4202.6923828125,4104.7436523438,4163.9741210938,4156.7949218750,4167.1796875000,4170.2563476562,4179.6152343750,4182.6923828125,4220.5126953125,4184.7436523438,4124.3588867188,4229.4873046875,,,
0.1835937500,11,4155.1284179688,4141.5385742188,4199.4873046875,4104.1025390625,4160.7690429688,4156.5385742188,4166.1538085938,4171.4101562500,4178.7177734375,4182.4360351562,4218.5898437500,4184.4873046875,4128.0771484375,4228.0771484375,,,
0.1875000000,12,4156.7949218750,4155.3847656250,4199.1025390625,4105.8974609375,4157.4360351562,4157.9487304688,4167.8203125000,4173.9741210938,4180.6411132812,4185.1284179688,4221.0258789062,4185.3847656250,4133.9741210938,4229.1025390625,,,
0.1914062500,12,4160.0000000000,4159.6152343750,4203.0771484375,4109.3588867188,4156.9228515625,4160.7690429688,4172.4360351562,4176.7949218750,4185.0000000000,4188.8461914062,4225.6411132812,4187.1796875000,4139.6152343750,4233.2050781250,,,
0.1953125000,12,4163.2050781250,4155.0000000000,4209.6152343750,4111.9228515625,4159.2309570312,4163.0771484375,4178.4614257812,4178.7177734375,4188.8461914062,4191.4101562500,4229.3588867188,4188.7177734375,4142.3076171875,4238.7177734375,,,
0.1992187500,12,4164.4873046875,4148.7177734375,4215.2563476562,4111.5385742188,4161.7949218750,4163.4614257812,4182.6923828125,4178.5898437500,4189.3588867188,4191.1538085938,4229.8715820312,4188.9741210938,4140.8974609375,4242.6923828125,,,
0.2031250000,13,4163.9741210938,4148.2050781250,4217.1796875000,4109.1025390625,4162.8203125000,4162.0512695312,4183.7177734375,4176.7949218750,4186.6665039062,4188.5898437500,4227.6923828125,4188.2050781250,4137.3076171875,4243.3334960938,,,
0.2070312500,13,4164.2309570312,4156.1538085938,4216.2822265625,4107.5639648438,4162.3076171875,4160.7690429688,4182.8203125000,4175.8974609375,4183.9741210938,4186.6665039062,4226.2822265625,4188.5898437500,4135.0000000000,4241.9228515625,,,
0.2109375000,13,4167.9487304688,4168.2050781250,4216.0258789062,4110.3847656250,4162.3076171875,4161.2822265625,4183.5898437500,4179.1025390625,4185.6411132812,4188.9741210938,4229.4873046875,4192.4360351562,4138.0771484375,4241.1538085938,,,
0.2148437500,13,4175.0000000000,4177.0512695312,4218.9741210938,4118.2050781250,4165.0000000000,4163.8461914062,4188.0771484375,4187.8203125000,4193.3334960938,4196.5385742188,4238.4614257812,4201.0258789062,4147.0512695312,4243.3334960938,,,
0.2187500000,14,4182.5639648438,4177.4360351562,4224.8715820312,4128.3334960938,4170.2563476562,4167.0512695312,4195.3847656250,4198.8461914062,4204.6152343750,4206.6665039062,4249.3588867188,4211.9228515625,4158.5898437500,4248.4614257812,,,
0.2226562500,14,4186.2822265625,4171.2822265625,4230.2563476562,4135.3847656250,4175.5126953125,4168.3334960938,4201.2822265625,4206.9228515625,4213.7177734375,4214.7436523438,4256.5385742188,4220.2563476562,4167.0512695312,4253.8461914062,,,
0.2265625000,14,4184.1025390625,4164.7436523438,4231.1538085938,4135.3847656250,4178.3334960938,4166.5385742188,4201.7949218750,4208.0771484375,4216.1538085938,4217.6923828125,4256.4101562500,4222.0512695312,4168.7177734375,4256.1538085938,,,
0.2304687500,14,4177.1796875000,4163.2050781250,4225.7690429688,4127.8203125000,4177.5639648438,4162.1796875000,4196.0258789062,4201.5385742188,4211.0258789062,4214.4873046875,4249.7436523438,4216.9228515625,4163.5898437500,4253.8461914062,,,
0.2343750000,15,4169.4873046875,4167.3076171875,4215.5126953125,4116.7949218750,4174.1025390625,4157.1796875000,4186.7949218750,4190.8974609375,4201.4101562500,4207.0512695312,4240.1284179688,4208.0771484375,4154.8715820312,4248.2050781250,,,
0.2382812500,15,4164.6152343750,4172.6923828125,4203.9741210938,4106.9228515625,4168.9741210938,4153.8461914062,4177.8203125000,4181.1538085938,4191.4101562500,4198.3334960938,4231.5385742188,4199.3588867188,4145.7690429688,4242.1796875000,,,
0.2421875000,15,4162.9487304688,4173.7177734375,4194.7436523438,4100.8974609375,4161.7949218750,4153.2050781250,4171.4101562500,4175.5126953125,4183.8461914062,4190.5126953125,4226.0258789062,4192.6923828125,4138.2050781250,4237.3076171875,,,
0.2460937500,15,4162.1796875000,4167.8203125000,4188.9741210938,4097.3076171875,4151.9228515625,4154.2309570312,4167.0512695312,4173.0771484375,4178.8461914062,4184.3588867188,4223.0771484375,4187.1796875000,4132.0512695312,4233.2050781250,,,
0.2500000000,16,4159.8715820312,4157.6923828125,4185.1284179688,4093.3332519531,4140.6411132812,4155.5126953125,4162.5639648438,4171.2822265625,4175.0000000000,4178.8461914062,4220.3847656250,4181.1538085938,4126.1538085938,4229.1025390625,,,
0.2539062500,16,4155.3847656250,4148.4614257812,4181.4101562500,4087.1794433594,4131.6665039062,4155.5126953125,4156.7949218750,4167.6923828125,4170.8974609375,4172.9487304688,4216.1538085938,4174.4873046875,4119.6152343750,4225.0000000000,,,
0.2578125000,16,4150.7690429688,4144.7436523438,4178.0771484375,4079.8718261719,4128.9741210938,4154.1025390625,4151.2822265625,4162.0512695312,4166.9228515625,4167.3076171875,4210.5126953125,4168.8461914062,4112.9487304688,4222.0512695312,,,
0.2617187500,16,4147.6923828125,4148.0771484375,4176.9228515625,4074.3588867188,4132.9487304688,4152.1796875000,4148.0771484375,4156.9228515625,4164.4873046875,4164.3588867188,4205.7690429688,4166.5385742188,4107.8203125000,4221.7949218750,,,
0.2656250000,17,4147.8203125000,4157.1796875000,4179.4873046875,4073.3332519531,4140.3847656250,4151.4101562500,4148.4614257812,4155.1284179688,4164.7436523438,4165.3847656250,4204.6152343750,4169.1025390625,4105.7690429688,4224.2309570312,,,
0.2695312500,17,4151.0258789062,4168.9741210938,4185.3847656250,4077.8205566406,4146.9228515625,4153.3334960938,4152.0512695312,4158.0771484375,4167.0512695312,4169.7436523438,4207.5639648438,4175.3847656250,4106.7949218750,4227.9487304688,,,
0.2734375000,17,4156.6665039062,4179.6152343750,4192.6923828125,4086.9230957031,4150.8974609375,4158.4614257812,4157.9487304688,4163.8461914062,4169.4873046875,4174.6152343750,4212.6923828125,4182.5639648438,4109.1025390625,4232.0512695312,,,
0.2773437500,17,4162.6923828125,4185.5126953125,4198.5898437500,4097.1796875000,4153.4614257812,4165.1284179688,4164.2309570312,4168.8461914062,4170.6411132812,4177.5639648438,4217.3076171875,4187.9487304688,4110.6411132812,4236.0258789062,,,
0.2812500000,18,4166.9228515625,4184.7436523438,4201.5385742188,4104.6152343750,4155.8974609375,4169.8715820312,4168.8461914062,4170.6411132812,4170.7690429688,4177.5639648438,4219.3588867188,4190.6411132812,4110.6411132812,4239.7436523438,,,
0.2851562500,18,4168.2050781250,4178.2050781250,4201.2822265625,4106.0258789062,4157.4360351562,4169.8715820312,4170.1284179688,4169.4873046875,4170.7690429688,4175.2563476562,4218.2050781250,4190.7690429688,4109.4873046875,4242.8203125000,,,
0.2890625000,18,4167.4360351562,4170.0000000000,4199.6152343750,4101.4101562500,4156.2822265625,4165.3847656250,4168.4614257812,4168.4614257812,4172.5639648438,4172.4360351562,4215.0000000000,4189.7436523438,4109.2309570312,4244.7436523438,,,
0.2929687500,18,4166.7949218750,4166.2822265625,4199.7436523438,4095.1281738281,4152.8203125000,4159.8715820312,4166.5385742188,4170.5126953125,4177.4360351562,4171.7949218750,4212.1796875000,4189.1025390625,4111.9228515625,4246.2822265625,,,
0.2968750000,19,4168.9741210938,4171.9228515625,4204.3588867188,4093.2050781250,4150.6411132812,4157.9487304688,4167.4360351562,4177.0512695312,4185.7690429688,4176.2822265625,4212.5639648438,4191.2822265625,4119.3588867188,4249.3588867188,,,
0.3007812500,19,4175.3847656250,4187.3076171875,4213.5898437500,4098.5898437500,4153.9741210938,4161.0258789062,4172.9487304688,4186.9228515625,4196.5385742188,4187.3076171875,4218.4614257812,4197.8203125000,4130.8974609375,4255.5126953125,,,
0.3046875000,19,4184.8715820312,4207.1796875000,4224.7436523438,4109.8715820312,4163.4614257812,4167.3076171875,4181.9228515625,4197.5639648438,4207.3076171875,4202.4360351562,4229.6152343750,4208.7177734375,4144.2309570312,4264.6152343750,,,
0.3085937500,19,4194.3588867188,4221.6665039062,4234.1025390625,4122.6923828125,4176.0258789062,4172.4360351562,4191.0258789062,4205.5126953125,4215.2563476562,4216.5385742188,4242.8203125000,4221.2822265625,4155.6411132812,4274.2309570312,,,
0.3125000000,20,4200.7690429688,4222.9487304688,4239.6152343750,4132.3076171875,4186.0258789062,4173.0771484375,4196.1538085938,4209.2309570312,4218.4614257812,4224.2309570312,4253.3334960938,4231.2822265625,4162.4360351562,4281.2822265625,,,
0.3164062500,20,4202.5639648438,4210.5126953125,4240.7690429688,4136.0258789062,4188.8461914062,4168.7177734375,4195.3847656250,4208.4614257812,4216.0258789062,4222.9487304688,4257.5639648438,4234.6152343750,4163.2050781250,4282.6923828125,,,
0.3203125000,20,4200.2563476562,4191.6665039062,4238.7177734375,4132.8203125000,4183.8461914062,4161.7949218750,4189.8715820312,4203.5898437500,4209.1025390625,4214.1025390625,4253.8461914062,4229.6152343750,4157.9487304688,4278.2050781250,,,
0.3242187500,20,4195.2563476562,4176.4101562500,4235.2563476562,4124.2309570312,4174.1025390625,4155.8974609375,4182.3076171875,4195.6411132812,4199.2309570312,4201.7949218750,4243.0771484375,4218.3334960938,4148.3334960938,4270.1284179688,,,
0.3281250000,21,4188.5898437500,4171.7949218750,4231.4101562500,4113.3334960938,4163.9741210938,4153.3334960938,4175.2563476562,4186.4101562500,4189.2309570312,4190.1284179688,4229.2309570312,4205.8974609375,4136.7949218750,4262.3076171875,,,
0.3320312500,21,4181.1538085938,4177.1796875000,4227.8203125000,4103.4614257812,4157.0512695312,4153.5898437500,4169.7436523438,4178.2050781250,4181.0258789062,4181.5385742188,4217.0512695312,4197.0512695312,4126.5385742188,4256.6665039062,,,
0.3359375000,21,4173.9741210938,4185.7690429688,4223.5898437500,4096.0258789062,4154.2309570312,4154.7436523438,4165.5126953125,4172.6923828125,4175.1284179688,4175.7690429688,4209.7436523438,4193.0771484375,4119.2309570312,4252.6923828125,,,
0.3398437500,21,4167.9487304688,4188.8461914062,4216.7949218750,4091.0256347656,4153.8461914062,4155.2563476562,4161.5385742188,4169.4873046875,4170.3847656250,4171.6665039062,4206.4101562500,4191.0258789062,4114.3588867188,4248.4614257812,,,
0.3437500000,22,4163.9741210938,4181.2822265625,4207.3076171875,4087.6923828125,4153.3334960938,4154.6152343750,4157.1796875000,4167.0512695312,4165.5126953125,4167.6923828125,4203.4614257812,4186.9228515625,4109.3588867188,4242.9487304688,,,
0.3476562500,22,4162.0512695312,4164.6152343750,4198.2050781250,4085.7692871094,4151.5385742188,4153.5898437500,4153.3334960938,4163.7177734375,4160.3847656250,4164.3588867188,4198.5898437500,4179.4873046875,4103.0771484375,4236.7949218750,,,
0.3515625000,22,4161.7949218750,4146.6665039062,4195.5126953125,4084.8718261719,4148.5898437500,4153.2050781250,4151.5385742188,4159.3588867188,4156.5385742188,4162.5639648438,4192.6923828125,4171.2822265625,4096.5385742188,4231.7949218750,,,
0.3554687500,22,4162.3076171875,4136.4101562500,4203.2050781250,4084.1025390625,4145.3847656250,4153.7177734375,4152.1796875000,4155.0000000000,4155.6411132812,4162.5639648438,4188.0771484375,4166.7949218750,4091.6667480469,4229.4873046875,,,
0.3593750000,23,4162.8203125000,4137.9487304688,4220.0000000000,4082.3076171875,4142.4360351562,4154.8715820312,4153.3334960938,4152.4360351562,4157.1796875000,4162.5639648438,4186.4101562500,4169.3588867188,4089.7436523438,4230.0000000000,,,
0.3632812500,23,4162.5639648438,4148.4614257812,4238.3334960938,4078.7180175781,4139.6152343750,4156.0258789062,4152.9487304688,4152.4360351562,4159.1025390625,4161.0258789062,4186.9228515625,4177.5639648438,4089.6154785156,4232.1796875000,,,
0.3671875000,23,4160.8974609375,4161.2822265625,4248.9741210938,4073.5898437500,4137.1796875000,4156.5385742188,4150.1284179688,4153.8461914062,4159.4873046875,4157.6923828125,4187.6923828125,4186.6665039062,4088.8461914062,4234.1025390625,,,
0.3710937500,23,4157.9487304688,4170.7690429688,4246.2822265625,4067.3076171875,4135.8974609375,4155.7690429688,4146.1538085938,4154.3588867188,4157.9487304688,4154.7436523438,4186.7949218750,4191.4101562500,4085.8974609375,4234.6152343750,,,
0.3750000000,24,4154.1025390625,4174.8715820312,4231.6665039062,4061.1538085938,4136.1538085938,4153.9741210938,4142.1796875000,4152.8203125000,4156.0258789062,4154.3588867188,4183.8461914062,4189.4873046875,4080.8974609375,4232.9487304688,,,
0.3789062500,24,4150.5126953125,4175.3847656250,4212.1796875000,4056.7949218750,4137.3076171875,4151.9228515625,4139.7436523438,4150.0000000000,4155.6411132812,4156.7949218750,4180.5126953125,4182.8203125000,4075.8974609375,4230.1284179688,,,
0.3828125000,24,4148.0771484375,4174.6152343750,4195.8974609375,4057.1794433594,4139.4873046875,4151.4101562500,4139.8715820312,4148.5898437500,4158.2050781250,4161.0258789062,4179.2309570312,4176.1538085938,4073.4614257812,4227.6923828125,,,
0.3867187500,24,4148.3334960938,4173.9741210938,4186.6665039062,4063.8461914062,4143.5898437500,4153.4614257812,4143.8461914062,4151.2822265625,4163.9741210938,4165.8974609375,4182.3076171875,4174.3588867188,4075.6411132812,4227.9487304688,,,
0.3906250000,25,4152.5639648438,4173.7177734375,4184.1025390625,4075.3845214844,4150.0000000000,4157.9487304688,4151.4101562500,4158.5898437500,4172.4360351562,4171.7949218750,4189.7436523438,4179.1025390625,4082.8205566406,4232.1796875000,,,
0.3945312500,25,4160.2563476562,4172.9487304688,4184.8715820312,4087.1794433594,4157.9487304688,4163.3334960938,4161.0258789062,4168.4614257812,4181.6665039062,4178.9741210938,4199.6152343750,4188.2050781250,4093.9743652344,4239.3588867188,,,
0.3984375000,25,4168.0771484375,4170.3847656250,4186.1538085938,4093.9743652344,4164.7436523438,4167.1796875000,4169.2309570312,4176.6665039062,4188.8461914062,4186.1538085938,4208.3334960938,4196.5385742188,4105.1284179688,4245.8974609375,,,
0.4023437500,25,4171.6665039062,4164.1025390625,4186.4101562500,4093.3332519531,4167.5639648438,4167.0512695312,4172.5639648438,4179.2309570312,4191.2822265625,4190.6411132812,4212.8203125000,4199.6152343750,4111.9228515625,4248.3334960938,,,
0.4062500000,26,4169.2309570312,4153.4614257812,4185.5126953125,4086.6667480469,4165.5126953125,4162.9487304688,4169.3588867188,4174.8715820312,4187.5639648438,4189.4873046875,4212.0512695312,4195.7690429688,4111.2822265625,4245.1284179688,,,
0.4101562500,26,4162.4360351562,4140.6411132812,4183.3334960938,4077.8205566406,4160.3847656250,4157.3076171875,4161.6665039062,4165.7690429688,4179.2309570312,4183.0771484375,4207.6923828125,4187.4360351562,4104.4873046875,4238.0771484375,,,
0.4140625000,26,4154.7436523438,4131.2822265625,4179.7436523438,4071.4101562500,4155.7690429688,4153.0771484375,4153.9741210938,4156.6665039062,4170.3847656250,4175.0000000000,4202.9487304688,4179.1025390625,4095.6411132812,4230.6411132812,,,
0.4179687500,26,4149.6152343750,4130.5126953125,4175.2563476562,4070.6411132812,4154.3588867188,4152.1796875000,4150.0000000000,4152.0512695312,4165.6411132812,4169.8715820312,4200.5126953125,4174.7436523438,4089.3588867188,4226.5385742188,,,
0.4218750000,27,4148.2050781250,4140.1284179688,4171.4101562500,4074.6154785156,4155.5126953125,4154.1025390625,4150.6411132812,4152.9487304688,4166.2822265625,4169.2309570312,4201.0258789062,4175.3847656250,4088.0769042969,4226.6665039062,,,
0.4257812500,27,4150.0000000000,4156.9228515625,4169.4873046875,4079.2307128906,4156.1538085938,4156.6665039062,4153.5898437500,4156.6665039062,4169.7436523438,4171.4101562500,4202.9487304688,4177.8203125000,4091.0256347656,4228.9741210938,,,
0.4296875000,27,4152.0512695312,4175.1284179688,4169.6152343750,4079.8718261719,4152.9487304688,4157.6923828125,4155.8974609375,4158.8461914062,4171.6665039062,4173.3334960938,4203.4614257812,4178.7177734375,4094.7436523438,4230.3847656250,,,
