Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0468750000,3,4166.9228515625,4198.8461914062,4289.6152343750,4203.3334960938,4153.4614257812,4155.3847656250,4182.4360351562,4166.0258789062,4158.0771484375,4153.2050781250,4137.3076171875,4159.7436523438,4091.6667480469,4167.3076171875,,,
0.0507812500,3,4165.8974609375,4199.4873046875,4286.7949218750,4198.4614257812,4153.4614257812,4157.6923828125,4183.4614257812,4166.5385742188,4161.2822265625,4154.8715820312,4138.4614257812,4156.9228515625,4091.2819824219,4169.2309570312,,,
0.0546875000,3,4165.3847656250,4194.2309570312,4285.6411132812,4190.0000000000,4151.7949218750,4159.4873046875,4183.7177734375,4167.4360351562,4166.6665039062,4158.2050781250,4138.9741210938,4155.5126953125,4093.4614257812,4173.8461914062,,,
0.0585937500,3,4165.6411132812,4184.3588867188,4286.0258789062,4183.4614257812,4149.8715820312,4159.7436523438,4182.0512695312,4167.6923828125,4170.1284179688,4160.8974609375,4138.2050781250,4155.3847656250,4096.6665039062,4179.6152343750,,,
0.0625000000,4,4167.0512695312,4177.8203125000,4287.9487304688,4184.8715820312,4149.8715820312,4158.8461914062,4179.4873046875,4167.3076171875,4169.7436523438,4161.0258789062,4136.6665039062,4156.6665039062,4099.1025390625,4183.7177734375,,,
0.0664062500,4,4169.7436523438,4181.6665039062,4291.5385742188,4195.7690429688,4152.3076171875,4157.5639648438,4177.4360351562,4166.7949218750,4166.7949218750,4158.9741210938,4134.6152343750,4159.3588867188,4100.2563476562,4184.4873046875,,,
0.0703125000,4,4173.2050781250,4196.1538085938,4296.7949218750,4212.5639648438,4156.1538085938,4156.9228515625,4176.7949218750,4166.6665039062,4164.4873046875,4156.4101562500,4132.3076171875,4163.5898437500,4100.1284179688,4182.8203125000,,,
0.0742187500,4,4176.5385742188,4213.8461914062,4302.0512695312,4228.9741210938,4159.2309570312,4157.1796875000,4177.3076171875,4166.9228515625,4165.5126953125,4155.3847656250,4129.3588867188,4168.2050781250,4099.8715820312,4180.3847656250,,,
0.0781250000,5,4178.7177734375,4225.3847656250,4304.3588867188,4240.1284179688,4160.5126953125,4157.5639648438,4178.0771484375,4166.9228515625,4168.7177734375,4156.1538085938,4125.6411132812,4171.0258789062,4099.8715820312,4178.4614257812,,,
0.0820312500,5,4178.9741210938,4226.5385742188,4301.0258789062,4245.7690429688,4160.0000000000,4157.1796875000,4177.8203125000,4165.7690429688,4169.8715820312,4156.7949218750,4120.6411132812,4170.1284179688,4099.6152343750,4176.9228515625,,,
0.0859375000,5,4177.5639648438,4221.2822265625,4290.7690429688,4248.5898437500,4158.4614257812,4156.0258789062,4175.3847656250,4162.5639648438,4165.5126953125,4154.4873046875,4112.9487304688,4165.1284179688,4097.5639648438,4175.2563476562,,,
0.0898437500,5,4174.8715820312,4219.4873046875,4275.2563476562,4251.6665039062,4156.6665039062,4154.7436523438,4171.1538085938,4157.6923828125,4156.0258789062,4148.2050781250,4102.3076171875,4157.8203125000,4092.8205566406,4172.6923828125,,,
0.0937500000,6,4171.5385742188,4228.5898437500,4258.4614257812,4256.0258789062,4154.8715820312,4154.4873046875,4167.1796875000,4152.8203125000,4145.7690429688,4140.1284179688,4090.6411132812,4151.4101562500,4086.0256347656,4169.2309570312,,,
0.0976562500,6,4168.5898437500,4248.0771484375,4245.7690429688,4261.1538085938,4153.5898437500,4155.1284179688,4166.0258789062,4149.7436523438,4140.2563476562,4133.9741210938,4081.6667480469,4148.2050781250,4079.2307128906,4165.1284179688,,,
0.1015625000,6,4167.0512695312,4268.2050781250,4241.0258789062,4265.2563476562,4154.1025390625,4156.2822265625,4169.2309570312,4149.7436523438,4141.6665039062,4132.6923828125,4078.3332519531,4148.5898437500,4075.0000000000,4162.1796875000,,,
0.1054687500,6,4167.4360351562,4277.8203125000,4243.7177734375,4267.0512695312,4156.7949218750,4157.3076171875,4175.6411132812,4152.1796875000,4148.0771484375,4136.0258789062,4080.6411132812,4151.1538085938,4074.6154785156,4161.5385742188,,,
0.1093750000,7,4168.9741210938,4272.4360351562,4248.8461914062,4266.1538085938,4160.3847656250,4157.3076171875,4182.0512695312,4155.3847656250,4154.7436523438,4141.0258789062,4086.1538085938,4153.7177734375,4077.3076171875,4163.7177734375,,,
0.1132812500,7,4170.2563476562,4256.2822265625,4250.5126953125,4263.4614257812,4161.7949218750,4156.4101562500,4184.6152343750,4156.9228515625,4157.6923828125,4144.3588867188,4090.8974609375,4154.7436523438,4080.8974609375,4167.4360351562,,,
0.1171875000,7,4170.1284179688,4237.4360351562,4245.5126953125,4259.4873046875,4158.7177734375,4155.0000000000,4181.5385742188,4156.0258789062,4155.5126953125,4143.8461914062,4092.6923828125,4153.4614257812,4082.8205566406,4170.6411132812,,,
0.1210937500,7,4167.9487304688,4221.6665039062,4235.0000000000,4254.7436523438,4152.1796875000,4153.8461914062,4173.9741210938,4153.4614257812,4149.4873046875,4140.2563476562,4091.2819824219,4150.0000000000,4081.9230957031,4171.5385742188,,,
0.1250000000,8,4163.9741210938,4210.8974609375,4223.3334960938,4250.3847656250,4145.7690429688,4153.4614257812,4166.1538085938,4151.0258789062,4142.9487304688,4136.2822265625,4088.7180175781,4145.2563476562,4078.9743652344,4169.4873046875,,,
0.1289062500,8,4160.0000000000,4204.1025390625,4214.4873046875,4247.6923828125,4143.0771484375,4153.7177734375,4161.5385742188,4150.1284179688,4138.9741210938,4134.3588867188,4087.4357910156,4141.1538085938,4075.7692871094,4165.7690429688,,,
0.1328125000,8,4158.0771484375,4200.0000000000,4210.5126953125,4246.5385742188,4145.3847656250,4154.4873046875,4161.4101562500,4151.0258789062,4138.5898437500,4134.6152343750,4087.9487304688,4139.3588867188,4074.6154785156,4162.3076171875,,,
0.1367187500,8,4158.7177734375,4197.1796875000,4210.8974609375,4245.2563476562,4150.5126953125,4155.1284179688,4164.1025390625,4152.4360351562,4140.7690429688,4135.2563476562,4088.5898437500,4139.4873046875,4076.6667480469,4161.2822265625,,,
0.1406250000,9,4160.1284179688,4195.3847656250,4212.9487304688,4242.1796875000,4154.3588867188,4155.3847656250,4166.5385742188,4152.3076171875,4142.5639648438,4134.3588867188,4086.9230957031,4139.7436523438,4080.3845214844,4162.0512695312,,,
0.1445312500,9,4160.0000000000,4195.8974609375,4214.2309570312,4237.1796875000,4153.9741210938,4155.1284179688,4166.2822265625,4148.9741210938,4141.7949218750,4131.1538085938,4081.7949218750,4138.3334960938,4082.9487304688,4162.3076171875,,,
0.1484375000,9,4157.9487304688,4199.6152343750,4214.3588867188,4231.5385742188,4149.7436523438,4154.7436523438,4163.4614257812,4143.3334960938,4138.8461914062,4126.7949218750,4075.0000000000,4135.1284179688,4082.4357910156,4160.6411132812,,,
0.1523437500,9,4156.4101562500,4204.3588867188,4214.7436523438,4227.5639648438,4145.0000000000,4154.6152343750,4160.7690429688,4138.7177734375,4136.2822265625,4123.7177734375,4070.2563476562,4131.6665039062,4079.3588867188,4158.0771484375,,,
0.1562500000,10,4157.3076171875,4205.3847656250,4218.3334960938,4226.7949218750,4143.7177734375,4155.1284179688,4160.8974609375,4138.2050781250,4137.1796875000,4124.3588867188,4070.1281738281,4130.6411132812,4076.6667480469,4157.0512695312,,,
0.1601562500,10,4160.2563476562,4198.7177734375,4226.7949218750,4229.2309570312,4147.0512695312,4155.8974609375,4164.4873046875,4142.6923828125,4142.6923828125,4130.0000000000,4075.2563476562,4133.3334960938,4077.0512695312,4159.2309570312,,,
0.1640625000,10,4163.5898437500,4186.1538085938,4238.4614257812,4232.9487304688,4152.0512695312,4156.1538085938,4169.1025390625,4149.7436523438,4150.6411132812,4139.1025390625,4083.5898437500,4138.4614257812,4081.5385742188,4163.5898437500,,,
0.1679687500,10,4165.3847656250,4174.8715820312,4248.3334960938,4234.8715820312,4154.4873046875,4155.8974609375,4171.2822265625,4155.1284179688,4156.7949218750,4147.9487304688,4091.6667480469,4142.3076171875,4087.9487304688,4167.6923828125,,,
0.1718750000,11,4165.0000000000,4172.5639648438,4251.5385742188,4232.6923828125,4151.5385742188,4155.1284179688,4169.3588867188,4155.8974609375,4158.2050781250,4152.3076171875,4096.5385742188,4142.0512695312,4093.2050781250,4168.5898437500,,,
0.1757812500,11,4162.5639648438,4180.2563476562,4247.4360351562,4227.3076171875,4144.3588867188,4154.2309570312,4164.1025390625,4151.9228515625,4155.2563476562,4150.7690429688,4096.2822265625,4137.8203125000,4094.8718261719,4165.0000000000,,,
0.1796875000,11,4159.1025390625,4190.7690429688,4241.5385742188,4221.1538085938,4137.1796875000,4153.7177734375,4158.3334960938,4146.5385742188,4151.2822265625,4145.6411132812,4092.0512695312,4132.4360351562,4092.9487304688,4159.1025390625,,,
0.1835937500,11,4155.8974609375,4194.8715820312,4241.4101562500,4216.6665039062,4133.8461914062,4153.5898437500,4154.7436523438,4142.5639648438,4150.0000000000,4140.5126953125,4086.2819824219,4128.3334960938,4089.7436523438,4154.4873046875,,,
0.1875000000,12,4153.4614257812,4188.3334960938,4249.4873046875,4214.6152343750,4134.7436523438,4153.8461914062,4153.9741210938,4141.2822265625,4151.2822265625,4138.2050781250,4081.2819824219,4125.7690429688,4087.0512695312,4153.3334960938,,,
0.1914062500,12,4151.2822265625,4175.1284179688,4261.4101562500,4214.3588867188,4137.1796875000,4153.9741210938,4154.6152343750,4141.0258789062,4152.4360351562,4138.5898437500,4077.5642089844,4122.9487304688,4084.4870605469,4153.8461914062,,,
0.1953125000,12,4148.3334960938,4164.4873046875,4268.5898437500,4213.9741210938,4138.0771484375,4153.8461914062,4154.3588867188,4139.7436523438,4150.0000000000,4139.1025390625,4074.6154785156,4118.8461914062,4080.7692871094,4152.3076171875,,,
0.1992187500,12,4145.1284179688,4164.2309570312,4265.7690429688,4212.3076171875,4136.7949218750,4153.5898437500,4152.3076171875,4136.7949218750,4143.5898437500,4138.0771484375,4072.5642089844,4114.3588867188,4076.2819824219,4147.8203125000,,,
0.2031250000,13,4143.2050781250,4175.5126953125,4255.1284179688,4210.0000000000,4134.7436523438,4153.4614257812,4149.7436523438,4133.4614257812,4136.5385742188,4135.7690429688,4072.4357910156,4111.7949218750,4073.3332519531,4142.4360351562,,,
0.2070312500,13,4143.8461914062,4191.1538085938,4244.3588867188,4209.3588867188,4134.2309570312,4153.8461914062,4148.4614257812,4132.0512695312,4133.4614257812,4134.4873046875,4076.0256347656,4113.8461914062,4074.2307128906,4139.6152343750,,,
0.2109375000,13,4146.6665039062,4200.7690429688,4240.8974609375,4211.7949218750,4136.2822265625,4154.7436523438,4149.4873046875,4133.9741210938,4136.7949218750,4135.3847656250,4083.0769042969,4119.8715820312,4079.2307128906,4140.7690429688,,,
0.2148437500,13,4149.6152343750,4198.9741210938,4246.0258789062,4216.4101562500,4140.1284179688,4155.8974609375,4152.0512695312,4138.4614257812,4144.1025390625,4137.8203125000,4090.8974609375,4126.7949218750,4085.1281738281,4144.8715820312,,,
0.2187500000,14,4150.6411132812,4188.5898437500,4253.9741210938,4219.7436523438,4143.3334960938,4156.7949218750,4154.3588867188,4142.3076171875,4149.3588867188,4139.2309570312,4094.8718261719,4130.0000000000,4087.6923828125,4148.9741210938,,,
0.2226562500,14,4149.1025390625,4176.4101562500,4257.5639648438,4218.5898437500,4143.3334960938,4156.7949218750,4154.6152343750,4142.8203125000,4147.6923828125,4136.9228515625,4092.1794433594,4126.6665039062,4084.2307128906,4149.8715820312,,,
0.2265625000,14,4146.1538085938,4167.3076171875,4254.1025390625,4212.3076171875,4139.7436523438,4155.3847656250,4152.3076171875,4139.1025390625,4139.6152343750,4130.2563476562,4084.3588867188,4117.9487304688,4075.8974609375,4146.4101562500,,,
0.2304687500,14,4143.8461914062,4161.4101562500,4247.4360351562,4204.4873046875,4135.0000000000,4153.4614257812,4149.4873046875,4133.8461914062,4130.3847656250,4122.3076171875,4075.6411132812,4108.9741210938,4066.6667480469,4140.8974609375,,,
0.2343750000,15,4143.9741210938,4157.0512695312,4245.0000000000,4200.1284179688,4132.3076171875,4151.9228515625,4148.0771484375,4130.8974609375,4125.8974609375,4116.9228515625,4071.0256347656,4105.0000000000,4060.7692871094,4137.4360351562,,,
0.2382812500,15,4146.2822265625,4154.1025390625,4250.5126953125,4201.6665039062,4133.8461914062,4152.0512695312,4149.1025390625,4132.5639648438,4128.3334960938,4116.4101562500,4072.5642089844,4107.9487304688,4060.1281738281,4138.9741210938,,,
0.2421875000,15,4149.1025390625,4154.3588867188,4261.1538085938,4207.3076171875,4138.5898437500,4153.5898437500,4151.1538085938,4137.3076171875,4134.7436523438,4119.8715820312,4077.6923828125,4115.0000000000,4063.9743652344,4144.2309570312,,,
0.2460937500,15,4150.5126953125,4158.4614257812,4269.8715820312,4212.8203125000,4143.5898437500,4155.6411132812,4152.6923828125,4140.6411132812,4139.2309570312,4124.2309570312,4081.9230957031,4121.5385742188,4069.2307128906,4149.2309570312,,,
0.2500000000,16,4150.0000000000,4164.4873046875,4271.5385742188,4214.6152343750,4145.7690429688,4156.7949218750,4153.0771484375,4139.2309570312,4137.4360351562,4126.2822265625,4082.8205566406,4124.1025390625,4073.5898437500,4150.3847656250,,,
0.2539062500,16,4148.9741210938,4169.3588867188,4267.4360351562,4212.8203125000,4143.8461914062,4156.2822265625,4152.8203125000,4133.3334960938,4129.6152343750,4125.2563476562,4080.8974609375,4122.6923828125,4075.6411132812,4146.9228515625,,,
0.2578125000,16,4148.5898437500,4171.1538085938,4263.2050781250,4209.8715820312,4139.7436523438,4154.3588867188,4152.5639648438,4126.6665039062,4120.7690429688,4122.5639648438,4078.7180175781,4119.3588867188,4075.5129394531,4141.0258789062,,,
0.2617187500,16,4148.5898437500,4171.4101562500,4263.3334960938,4207.9487304688,4136.4101562500,4152.4360351562,4152.1796875000,4123.5898437500,4116.5385742188,4120.5126953125,4078.4614257812,4116.6665039062,4074.3588867188,4136.2822265625,,,
0.2656250000,17,4148.3334960938,4173.5898437500,4268.3334960938,4208.0771484375,4136.2822265625,4152.0512695312,4151.5385742188,4125.6411132812,4119.3588867188,4120.8974609375,4080.8974609375,4116.4101562500,4074.1025390625,4135.2563476562,,,
0.2695312500,17,4148.4614257812,4180.0000000000,4275.5126953125,4210.1284179688,4139.7436523438,4153.4614257812,4151.0258789062,4131.5385742188,4126.9228515625,4124.2309570312,4085.3845214844,4119.3588867188,4076.6667480469,4138.5898437500,,,
0.2734375000,17,4150.3847656250,4189.1025390625,4281.6665039062,4213.3334960938,4145.3847656250,4156.2822265625,4151.4101562500,4138.4614257812,4134.7436523438,4129.7436523438,4091.1538085938,4125.6411132812,4082.9487304688,4144.4873046875,,,
0.2773437500,17,4155.3847656250,4196.6665039062,4284.7436523438,4217.1796875000,4151.4101562500,4159.1025390625,4153.2050781250,4144.6152343750,4139.8715820312,4136.5385742188,4097.4360351562,4134.1025390625,4092.0512695312,4150.5126953125,,,
0.2812500000,18,4162.6923828125,4199.3588867188,4284.6152343750,4220.7690429688,4156.1538085938,4160.3847656250,4156.1538085938,4149.1025390625,4142.0512695312,4142.8203125000,4103.2050781250,4142.5639648438,4101.5385742188,4155.1284179688,,,
0.2851562500,18,4170.2563476562,4196.6665039062,4282.9487304688,4223.0771484375,4158.4614257812,4159.7436523438,4158.7177734375,4152.1796875000,4142.6923828125,4146.6665039062,4107.8203125000,4148.9741210938,4108.5898437500,4158.0771484375,,,
0.2890625000,18,4175.1284179688,4191.0258789062,4281.9228515625,4223.2050781250,4158.4614257812,4157.8203125000,4159.6152343750,4153.3334960938,4142.8203125000,4147.3076171875,4110.7690429688,4152.1796875000,4112.4360351562,4160.6411132812,,,
0.2929687500,18,4176.0258789062,4185.8974609375,4282.6923828125,4221.1538085938,4157.4360351562,4155.8974609375,4158.4614257812,4151.9228515625,4142.6923828125,4145.2563476562,4112.1796875000,4152.9487304688,4114.4873046875,4163.2050781250,,,
0.2968750000,19,4173.5898437500,4184.3588867188,4284.1025390625,4218.3334960938,4156.2822265625,4155.3847656250,4155.7690429688,4148.0771484375,4142.1796875000,4142.5639648438,4112.4360351562,4152.8203125000,4116.1538085938,4165.6411132812,,,
0.3007812500,19,4170.5126953125,4186.6665039062,4282.3076171875,4216.7949218750,4155.8974609375,4156.6665039062,4153.7177734375,4143.3334960938,4141.4101562500,4141.0258789062,4112.0512695312,4152.9487304688,4118.2050781250,4167.0512695312,,,
0.3046875000,19,4168.7177734375,4190.8974609375,4273.8461914062,4217.3076171875,4156.0258789062,4158.7177734375,4153.9741210938,4140.0000000000,4141.1538085938,4141.7949218750,4111.6665039062,4153.3334960938,4120.6411132812,4167.0512695312,,,
0.3085937500,19,4168.2050781250,4194.7436523438,4258.4614257812,4218.8461914062,4156.5385742188,4159.7436523438,4156.5385742188,4139.2309570312,4141.4101562500,4143.5898437500,4111.6665039062,4152.5639648438,4123.0771484375,4165.5126953125,,,
0.3125000000,20,4167.1796875000,4197.6923828125,4240.2563476562,4219.4873046875,4156.5385742188,4159.1025390625,4158.8461914062,4140.6411132812,4141.6665039062,4144.2309570312,4111.4101562500,4149.3588867188,4124.6152343750,4162.5639648438,,,
0.3164062500,20,4164.6152343750,4200.5126953125,4225.6411132812,4217.3076171875,4154.7436523438,4157.3076171875,4158.2050781250,4141.9228515625,4141.0258789062,4141.9228515625,4109.7436523438,4144.1025390625,4124.4873046875,4158.0771484375,,,
0.3203125000,20,4161.4101562500,4203.7177734375,4218.8461914062,4212.9487304688,4151.1538085938,4155.0000000000,4153.5898437500,4141.4101562500,4139.3588867188,4137.4360351562,4106.5385742188,4138.2050781250,4121.9228515625,4152.3076171875,,,
0.3242187500,20,4158.9741210938,4205.6411132812,4219.7436523438,4208.9741210938,4147.4360351562,4153.2050781250,4147.5639648438,4138.5898437500,4136.4101562500,4132.9487304688,4102.4360351562,4133.9741210938,4117.5639648438,4146.5385742188,,,
0.3281250000,21,4157.9487304688,4202.6923828125,4224.2309570312,4207.8203125000,4146.5385742188,4152.6923828125,4143.4614257812,4135.2563476562,4132.8203125000,4130.3847656250,4099.2309570312,4132.4360351562,4112.8203125000,4141.7949218750,,,
0.3320312500,21,4157.9487304688,4192.9487304688,4228.2050781250,4209.4873046875,4149.8715820312,4153.8461914062,4143.3334960938,4133.9741210938,4130.5126953125,4130.6411132812,4097.8203125000,4132.9487304688,4110.0000000000,4139.6152343750,,,
0.3359375000,21,4158.5898437500,4178.7177734375,4230.1284179688,4212.3076171875,4156.6665039062,4156.5385742188,4146.6665039062,4135.8974609375,4131.2822265625,4133.5898437500,4098.7177734375,4134.8715820312,4111.0258789062,4140.5126953125,,,
0.3398437500,21,4159.1025390625,4165.0000000000,4232.0512695312,4214.2309570312,4164.4873046875,4160.3847656250,4151.4101562500,4141.1538085938,4136.0258789062,4138.4614257812,4102.0512695312,4137.1796875000,4116.4101562500,4144.3588867188,,,
0.3437500000,22,4158.9741210938,4154.7436523438,4237.6923828125,4215.0000000000,4170.1284179688,4163.9741210938,4155.5126953125,4148.0771484375,4142.9487304688,4143.8461914062,4107.8203125000,4138.9741210938,4124.6152343750,4149.6152343750,,,
0.3476562500,22,4158.7177734375,4147.9487304688,4248.9741210938,4215.2563476562,4172.3076171875,4165.5126953125,4157.9487304688,4154.1025390625,4149.7436523438,4148.4614257812,4114.1025390625,4139.3588867188,4132.8203125000,4154.3588867188,,,
0.3515625000,22,4158.9741210938,4144.4873046875,4264.7436523438,4216.5385742188,4171.7949218750,4164.2309570312,4158.5898437500,4157.9487304688,4154.6152343750,4152.3076171875,4119.1025390625,4138.9741210938,4138.8461914062,4157.8203125000,,,
0.3554687500,22,4159.7436523438,4146.4101562500,4280.6411132812,4219.7436523438,4170.3847656250,4160.6411132812,4158.3334960938,4159.1025390625,4157.5639648438,4155.7690429688,4121.9228515625,4138.8461914062,4142.1796875000,4160.1284179688,,,
0.3593750000,23,4160.8974609375,4156.2822265625,4292.0512695312,4224.7436523438,4168.8461914062,4156.5385742188,4157.9487304688,4158.3334960938,4158.9741210938,4159.2309570312,4122.8203125000,4140.2563476562,4143.9741210938,4161.6665039062,,,
0.3632812500,23,4161.6665039062,4172.6923828125,4296.5385742188,4229.4873046875,4166.2822265625,4153.5898437500,4157.6923828125,4156.9228515625,4159.7436523438,4161.5385742188,4123.2050781250,4143.3334960938,4144.8715820312,4162.5639648438,,,
0.3671875000,23,4161.9228515625,4190.1284179688,4294.7436523438,4231.7949218750,4161.6665039062,4153.0771484375,4156.9228515625,4156.0258789062,4160.0000000000,4161.1538085938,4123.4614257812,4147.4360351562,4144.7436523438,4162.5639648438,,,
0.3710937500,23,4161.6665039062,4201.0258789062,4289.6152343750,4230.3847656250,4156.2822265625,4154.6152343750,4155.2563476562,4155.7690429688,4159.1025390625,4157.5639648438,4123.4614257812,4150.8974609375,4143.4614257812,4162.0512695312,,,
0.3750000000,24,4160.6411132812,4200.6411132812,4284.3588867188,4226.2822265625,4152.4360351562,4156.7949218750,4153.2050781250,4155.3847656250,4156.9228515625,4151.9228515625,4122.6923828125,4151.4101562500,4141.7949218750,4161.1538085938,,,
0.3789062500,24,4158.5898437500,4190.1284179688,4280.7690429688,4221.9228515625,4152.4360351562,4157.6923828125,4151.6665039062,4154.2309570312,4153.8461914062,4146.5385742188,4121.7949218750,4147.8203125000,4141.6665039062,4160.5126953125,,,
0.3828125000,24,4156.7949218750,4175.2563476562,4279.1025390625,4220.0000000000,4155.8974609375,4157.0512695312,4151.0258789062,4152.3076171875,4151.1538085938,4144.1025390625,4121.1538085938,4142.1796875000,4144.4873046875,4160.5126953125,,,
0.3867187500,24,4157.3076171875,4163.4614257812,4279.4873046875,4221.7949218750,4160.5126953125,4155.6411132812,4151.2822265625,4151.1538085938,4150.1284179688,4145.7690429688,4121.5385742188,4138.3334960938,4149.6152343750,4162.0512695312,,,
0.3906250000,25,4160.7690429688,4158.3334960938,4281.2822265625,4226.4101562500,4163.0771484375,4154.7436523438,4151.5385742188,4151.5385742188,4150.8974609375,4150.5126953125,4122.6923828125,4139.2309570312,4154.2309570312,4165.0000000000,,,
0.3945312500,25,4165.2563476562,4157.5639648438,4283.3334960938,4231.2822265625,4162.0512695312,4154.7436523438,4151.6665039062,4152.6923828125,4151.7949218750,4155.3847656250,4124.2309570312,4144.1025390625,4156.1538085938,4167.4360351562,,,
0.3984375000,25,4168.0771484375,4156.4101562500,4283.5898437500,4232.6923828125,4158.5898437500,4155.5126953125,4151.9228515625,4152.0512695312,4150.5126953125,4156.7949218750,4125.1284179688,4149.2309570312,4154.8715820312,4167.1796875000,,,
0.4023437500,25,4167.1796875000,4152.1796875000,4281.0258789062,4228.9741210938,4155.3847656250,4156.1538085938,4152.3076171875,4148.0771484375,4146.2822265625,4152.9487304688,4124.3588867188,4151.0258789062,4152.1796875000,4163.5898437500,,,
0.4062500000,26,4163.5898437500,4148.2050781250,4276.4101562500,4222.0512695312,4154.2309570312,4156.9228515625,4152.4360351562,4142.4360351562,4140.5126953125,4145.6411132812,4121.9228515625,4148.4614257812,4150.2563476562,4157.9487304688,,,
0.4101562500,26,4159.7436523438,4150.1284179688,4271.4101562500,4215.6411132812,4155.2563476562,4157.8203125000,4152.5639648438,4138.2050781250,4136.5385742188,4140.0000000000,4119.6152343750,4143.8461914062,4151.2822265625,4153.3334960938,,,
0.4140625000,26,4157.8203125000,4159.3588867188,4267.3076171875,4212.9487304688,4157.4360351562,4158.2050781250,4153.2050781250,4138.0771484375,4136.1538085938,4139.3588867188,4119.6152343750,4139.8715820312,4154.8715820312,4152.3076171875,,,
0.4179687500,26,4158.5898437500,4170.8974609375,4264.6152343750,4213.9741210938,4159.6152343750,4158.0771484375,4154.3588867188,4141.1538085938,4138.3334960938,4142.9487304688,4122.1796875000,4138.4614257812,4158.7177734375,4155.3847656250,,,
0.4218750000,27,4161.2822265625,4176.9228515625,4263.5898437500,4215.6411132812,4161.0258789062,4157.4360351562,4155.5126953125,4144.3588867188,4140.3847656250,4146.4101562500,4124.6152343750,4139.3588867188,4160.3847656250,4160.8974609375,,,
0.4257812500,27,4163.5898437500,4172.9487304688,4263.7177734375,4215.0000000000,4161.1538085938,4156.5385742188,4156.2822265625,4145.3847656250,4141.0258789062,4146.9228515625,4124.1025390625,4141.2822265625,4159.3588867188,4165.5126953125,,,
0.4296875000,27,4163.7177734375,4161.4101562500,4263.0771484375,4211.2822265625,4159.3588867188,4155.7690429688,4156.2822265625,4143.8461914062,4140.6411132812,4144.3588867188,4120.1284179688,4142.4360351562,4156.6665039062,4166.6665039062,,,
