Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0625000000,4,4144.3588867188,4165.2563476562,4062.9487304688,4170.5126953125,4147.4360351562,4156.6665039062,4145.6411132812,4137.1796875000,4135.6411132812,4137.3076171875,4100.0000000000,4136.9228515625,4171.7949218750,4126.7949218750,,,
0.0664062500,4,4140.5126953125,4151.1538085938,4060.1281738281,4158.5898437500,4137.8203125000,4152.5639648438,4138.0771484375,4128.2050781250,4127.3076171875,4126.1538085938,4088.5898437500,4127.8203125000,4160.2563476562,4122.5639648438,,,
0.0703125000,4,4137.8203125000,4146.0258789062,4060.5129394531,4148.7177734375,4133.7177734375,4149.8715820312,4132.5639648438,4122.9487304688,4121.0258789062,4119.1025390625,4081.0256347656,4120.7690429688,4150.1284179688,4119.6152343750,,,
0.0742187500,4,4137.0512695312,4151.4101562500,4066.7949218750,4147.0512695312,4137.1796875000,4149.8715820312,4130.7690429688,4122.5639648438,4118.4614257812,4118.3334960938,4081.2819824219,4119.3588867188,4144.7436523438,4119.2309570312,,,
0.0781250000,5,4138.0771484375,4163.0771484375,4075.8974609375,4153.3334960938,4143.3334960938,4152.3076171875,4131.7949218750,4124.6152343750,4118.4614257812,4121.0258789062,4086.7949218750,4122.3076171875,4144.2309570312,4120.8974609375,,,
0.0820312500,5,4139.3588867188,4173.4614257812,4081.6667480469,4159.6152343750,4144.7436523438,4155.5126953125,4132.5639648438,4124.7436523438,4117.9487304688,4121.7949218750,4090.6411132812,4124.4873046875,4145.3847656250,4122.6923828125,,,
0.0859375000,5,4138.8461914062,4176.5385742188,4080.6411132812,4157.1796875000,4137.5639648438,4157.4360351562,4130.8974609375,4119.8715820312,4113.9741210938,4116.5385742188,4086.9230957031,4121.1538085938,4143.4614257812,4122.6923828125,,,
0.0898437500,5,4135.5126953125,4172.0512695312,4073.9743652344,4143.9741210938,4125.6411132812,4157.0512695312,4126.7949218750,4111.0258789062,4106.7949218750,4105.6411132812,4075.5129394531,4112.0512695312,4136.9228515625,4119.7436523438,,,
0.0937500000,6,4130.2563476562,4164.8715820312,4066.6667480469,4126.6665039062,4117.4360351562,4154.7436523438,4122.3076171875,4102.3076171875,4099.6152343750,4094.1025390625,4062.8205566406,4101.4101562500,4128.3334960938,4114.4873046875,,,
0.0976562500,6,4124.6152343750,4161.5385742188,4063.2050781250,4115.1284179688,4118.9741210938,4152.5639648438,4120.0000000000,4098.9741210938,4096.6665039062,4088.0769042969,4056.6667480469,4094.4870605469,4122.0512695312,4108.7177734375,,,
0.1015625000,6,4120.5126953125,4164.8715820312,4064.2307128906,4114.7436523438,4128.4614257812,4152.0512695312,4120.5126953125,4102.1796875000,4098.8461914062,4090.3845214844,4059.6154785156,4093.8461914062,4121.0258789062,4104.3588867188,,,
0.1054687500,6,4119.1025390625,4172.1796875000,4068.2050781250,4123.2050781250,4138.5898437500,4153.0771484375,4122.4360351562,4108.9741210938,4103.7177734375,4098.3334960938,4067.6923828125,4097.6923828125,4124.4873046875,4102.8203125000,,,
0.1093750000,7,4119.8715820312,4177.6923828125,4073.4614257812,4134.3588867188,4142.3076171875,4154.4873046875,4123.5898437500,4114.1025390625,4107.3076171875,4106.0258789062,4074.3588867188,4102.9487304688,4129.4873046875,4104.3588867188,,,
0.1132812500,7,4122.1796875000,4178.0771484375,4078.9743652344,4141.9228515625,4137.5639648438,4154.7436523438,4122.5639648438,4114.6152343750,4107.5639648438,4108.9741210938,4076.1538085938,4107.0512695312,4133.4614257812,4108.4614257812,,,
0.1171875000,7,4125.0000000000,4174.2309570312,4084.1025390625,4143.3334960938,4128.4614257812,4153.8461914062,4120.6411132812,4111.4101562500,4105.5126953125,4107.4360351562,4075.1281738281,4108.9741210938,4135.8974609375,4113.7177734375,,,
0.1210937500,7,4127.3076171875,4170.1284179688,4088.3332519531,4140.0000000000,4122.5639648438,4153.3334960938,4119.3588867188,4108.7177734375,4103.7177734375,4105.2563476562,4075.7692871094,4109.4873046875,4137.5639648438,4118.5898437500,,,
0.1250000000,8,4129.1025390625,4169.7436523438,4090.7692871094,4135.2563476562,4124.6152343750,4155.0000000000,4120.0000000000,4109.7436523438,4104.3588867188,4106.0258789062,4080.2563476562,4109.7436523438,4140.0000000000,4121.7949218750,,,
0.1289062500,8,4130.5126953125,4174.2309570312,4091.9230957031,4132.9487304688,4132.9487304688,4157.9487304688,4121.5385742188,4114.7436523438,4107.4360351562,4110.5126953125,4086.7949218750,4110.7690429688,4144.2309570312,4123.2050781250,,,
0.1328125000,8,4131.6665039062,4181.5385742188,4092.6923828125,4134.3588867188,4141.2822265625,4160.1284179688,4122.6923828125,4120.5126953125,4111.9228515625,4116.1538085938,4091.5385742188,4112.4360351562,4150.1284179688,4122.9487304688,,,
0.1367187500,8,4132.6923828125,4188.2050781250,4094.7436523438,4138.2050781250,4143.9741210938,4159.7436523438,4122.5639648438,4123.2050781250,4116.5385742188,4120.7690429688,4092.8205566406,4114.1025390625,4156.5385742188,4122.0512695312,,,
0.1406250000,9,4133.9741210938,4191.2822265625,4098.9741210938,4142.4360351562,4140.8974609375,4157.5639648438,4122.5639648438,4122.8203125000,4120.5126953125,4123.8461914062,4092.1794433594,4115.7690429688,4162.0512695312,4121.5385742188,,,
0.1445312500,9,4135.7690429688,4190.0000000000,4104.3588867188,4145.6411132812,4137.0512695312,4155.8974609375,4124.7436523438,4122.6923828125,4124.2309570312,4127.1796875000,4093.2050781250,4118.2050781250,4166.4101562500,4122.0512695312,,,
0.1484375000,9,4137.8203125000,4185.8974609375,4108.3334960938,4148.2050781250,4137.9487304688,4156.5385742188,4129.6152343750,4126.1538085938,4128.7177734375,4131.9228515625,4098.2050781250,4122.0512695312,4170.1284179688,4123.4614257812,,,
0.1523437500,9,4139.1025390625,4182.3076171875,4109.6152343750,4151.1538085938,4144.4873046875,4159.1025390625,4135.5126953125,4133.2050781250,4133.8461914062,4137.9487304688,4105.7690429688,4126.6665039062,4173.3334960938,4124.7436523438,,,
0.1562500000,10,4139.6152343750,4183.2050781250,4108.5898437500,4155.0000000000,4153.4614257812,4161.5385742188,4140.1284179688,4139.4873046875,4138.3334960938,4142.0512695312,4111.9228515625,4130.2563476562,4175.3847656250,4125.6411132812,,,
0.1601562500,10,4139.6152343750,4188.7177734375,4107.9487304688,4158.0771484375,4159.7436523438,4161.9228515625,4141.1538085938,4140.6411132812,4139.8715820312,4141.1538085938,4113.3334960938,4131.6665039062,4175.3847656250,4126.4101562500,,,
0.1640625000,10,4140.2563476562,4194.8715820312,4109.8715820312,4158.7177734375,4160.7690429688,4160.1284179688,4138.9741210938,4135.7690429688,4137.3076171875,4135.3847656250,4110.5126953125,4131.0258789062,4174.3588867188,4128.2050781250,,,
0.1679687500,10,4142.3076171875,4195.2563476562,4114.4873046875,4156.6665039062,4157.4360351562,4157.8203125000,4135.7690429688,4128.9741210938,4132.9487304688,4128.7177734375,4107.1796875000,4130.2563476562,4174.3588867188,4131.1538085938,,,
0.1718750000,11,4146.1538085938,4186.5385742188,4119.6152343750,4153.9741210938,4153.0771484375,4156.9228515625,4134.4873046875,4125.6411132812,4131.5385742188,4126.4101562500,4107.3076171875,4131.2822265625,4177.4360351562,4134.7436523438,,,
0.1757812500,11,4151.0258789062,4173.0771484375,4123.5898437500,4152.8203125000,4150.8974609375,4158.3334960938,4136.9228515625,4128.5898437500,4136.4101562500,4131.2822265625,4112.4360351562,4134.7436523438,4182.9487304688,4138.2050781250,,,
0.1796875000,11,4155.2563476562,4164.2309570312,4125.7690429688,4153.7177734375,4152.0512695312,4160.5126953125,4142.1796875000,4135.7690429688,4146.4101562500,4141.0258789062,4120.3847656250,4139.7436523438,4188.2050781250,4140.7690429688,,,
0.1835937500,11,4156.6665039062,4166.9228515625,4126.4101562500,4155.0000000000,4155.1284179688,4161.1538085938,4147.3076171875,4142.1796875000,4156.0258789062,4150.1284179688,4127.4360351562,4143.9741210938,4190.2563476562,4141.7949218750,,,
0.1875000000,12,4154.2309570312,4179.8715820312,4125.5126953125,4154.4873046875,4157.9487304688,4159.3588867188,4149.1025390625,4144.1025390625,4159.4873046875,4153.8461914062,4130.8974609375,4145.3847656250,4188.7177734375,4140.7690429688,,,
0.1914062500,12,4149.6152343750,4194.1025390625,4123.2050781250,4151.1538085938,4158.8461914062,4156.0258789062,4145.8974609375,4141.4101562500,4155.0000000000,4151.0258789062,4130.1284179688,4143.9741210938,4185.2563476562,4137.8203125000,,,
0.1953125000,12,4145.5126953125,4200.0000000000,4119.2309570312,4146.7949218750,4158.0771484375,4153.3334960938,4138.5898437500,4136.9228515625,4145.5126953125,4144.4873046875,4127.0512695312,4141.1538085938,4182.9487304688,4134.1025390625,,,
0.1992187500,12,4144.2309570312,4193.4614257812,4114.8715820312,4144.6152343750,4156.9228515625,4152.6923828125,4130.1284179688,4133.4614257812,4136.6665039062,4138.8461914062,4124.3588867188,4139.4873046875,4183.2050781250,4131.1538085938,,,
0.2031250000,13,4145.6411132812,4179.4873046875,4111.7949218750,4146.4101562500,4156.2822265625,4154.1025390625,4123.9741210938,4131.5385742188,4132.4360351562,4136.4101562500,4123.5898437500,4140.1284179688,4185.3847656250,4130.3847656250,,,
0.2070312500,13,4148.0771484375,4167.0512695312,4111.4101562500,4150.6411132812,4155.6411132812,4155.6411132812,4122.0512695312,4130.2563476562,4133.4614257812,4137.3076171875,4124.8715820312,4142.0512695312,4187.8203125000,4132.3076171875,,,
0.2109375000,13,4150.0000000000,4163.2050781250,4113.7177734375,4153.0771484375,4154.2309570312,4156.0258789062,4123.9741210938,4128.3334960938,4136.9228515625,4139.6152343750,4127.1796875000,4143.8461914062,4188.8461914062,4136.0258789062,,,
0.2148437500,13,4150.5126953125,4167.4360351562,4116.7949218750,4150.6411132812,4151.4101562500,4155.1284179688,4127.1796875000,4125.6411132812,4139.1025390625,4141.2822265625,4128.2050781250,4144.2309570312,4188.3334960938,4139.3588867188,,,
0.2187500000,14,4149.3588867188,4173.3334960938,4117.6923828125,4144.4873046875,4147.1796875000,4153.7177734375,4128.4614257812,4122.6923828125,4137.9487304688,4140.8974609375,4126.6665039062,4143.3334960938,4187.6923828125,4140.1284179688,,,
0.2226562500,14,4147.1796875000,4174.6152343750,4115.1284179688,4139.4873046875,4142.0512695312,4152.6923828125,4126.6665039062,4120.6411132812,4134.7436523438,4138.8461914062,4123.4614257812,4141.6665039062,4188.7177734375,4137.8203125000,,,
0.2265625000,14,4144.6152343750,4170.7690429688,4110.5126953125,4139.7436523438,4136.7949218750,4152.4360351562,4123.3334960938,4120.2563476562,4131.9228515625,4136.4101562500,4120.8974609375,4140.3847656250,4192.3076171875,4133.9741210938,,,
0.2304687500,14,4142.5639648438,4166.4101562500,4107.0512695312,4145.2563476562,4133.4614257812,4152.8203125000,4121.0258789062,4121.6665039062,4131.1538085938,4135.3847656250,4121.2822265625,4140.1284179688,4197.4360351562,4131.0258789062,,,
0.2343750000,15,4141.4101562500,4166.2822265625,4107.5639648438,4151.4101562500,4133.5898437500,4153.7177734375,4121.6665039062,4124.7436523438,4132.5639648438,4136.9228515625,4125.3847656250,4141.4101562500,4201.6665039062,4130.7690429688,,,
0.2382812500,15,4141.1538085938,4169.8715820312,4111.4101562500,4154.4873046875,4137.9487304688,4154.8715820312,4125.1284179688,4128.9741210938,4135.6411132812,4140.8974609375,4131.7949218750,4144.1025390625,4203.3334960938,4132.9487304688,,,
0.2421875000,15,4141.9228515625,4172.3076171875,4116.4101562500,4154.4873046875,4145.3847656250,4156.5385742188,4130.5126953125,4133.5898437500,4140.1284179688,4146.5385742188,4138.3334960938,4147.0512695312,4203.2050781250,4136.2822265625,,,
0.2460937500,15,4142.8203125000,4169.8715820312,4119.8715820312,4154.4873046875,4152.9487304688,4158.5898437500,4136.5385742188,4137.8203125000,4145.2563476562,4152.0512695312,4142.4360351562,4149.1025390625,4202.9487304688,4139.1025390625,,,
0.2500000000,16,4142.1796875000,4163.3334960938,4120.5126953125,4156.1538085938,4157.1796875000,4160.0000000000,4141.0258789062,4140.5126953125,4149.6152343750,4155.0000000000,4142.4360351562,4149.1025390625,4203.7177734375,4140.2563476562,,,
0.2539062500,16,4138.5898437500,4157.4360351562,4117.9487304688,4157.6923828125,4156.1538085938,4159.1025390625,4141.7949218750,4140.7690429688,4150.5126953125,4153.3334960938,4137.5639648438,4145.6411132812,4204.2309570312,4138.5898437500,,,
0.2578125000,16,4132.0512695312,4155.2563476562,4112.3076171875,4155.7690429688,4150.5126953125,4156.0258789062,4137.6923828125,4137.9487304688,4146.7949218750,4146.9228515625,4129.6152343750,4138.9741210938,4202.1796875000,4133.4614257812,,,
0.2617187500,16,4124.8715820312,4155.8974609375,4105.6411132812,4149.2309570312,4142.9487304688,4152.6923828125,4130.0000000000,4133.3334960938,4140.1284179688,4138.9741210938,4122.0512695312,4131.2822265625,4196.5385742188,4126.0258789062,,,
0.2656250000,17,4120.6411132812,4155.3847656250,4101.1538085938,4141.0258789062,4136.7949218750,4152.0512695312,4123.0771484375,4129.7436523438,4135.5126953125,4135.0000000000,4118.5898437500,4126.1538085938,4189.7436523438,4119.2309570312,,,
0.2695312500,17,4121.9228515625,4152.6923828125,4101.9228515625,4136.5385742188,4135.3847656250,4156.1538085938,4121.5385742188,4130.2563476562,4137.1796875000,4138.4614257812,4121.4101562500,4126.6665039062,4186.7949218750,4116.9228515625,,,
0.2734375000,17,4128.3334960938,4150.2563476562,4108.5898437500,4138.7177734375,4139.8715820312,4163.5898437500,4127.5639648438,4135.7690429688,4145.3847656250,4148.4614257812,4129.7436523438,4133.4614257812,4190.8974609375,4120.8974609375,,,
0.2773437500,17,4137.4360351562,4151.7949218750,4119.4873046875,4147.1796875000,4149.1025390625,4170.8974609375,4139.2309570312,4144.6152343750,4157.3076171875,4160.3847656250,4139.3588867188,4143.8461914062,4200.7690429688,4129.7436523438,,,
0.2812500000,18,4145.6411132812,4158.0771484375,4131.7949218750,4158.0771484375,4159.4873046875,4174.3588867188,4151.0258789062,4153.3334960938,4167.6923828125,4168.4614257812,4145.7690429688,4153.4614257812,4210.7690429688,4138.9741210938,,,
0.2851562500,18,4150.5126953125,4165.8974609375,4141.5385742188,4166.7949218750,4167.9487304688,4172.8203125000,4157.9487304688,4158.3334960938,4173.0771484375,4170.1284179688,4147.0512695312,4158.9741210938,4215.8974609375,4144.1025390625,,,
0.2890625000,18,4151.6665039062,4171.1538085938,4145.3847656250,4170.3847656250,4172.1796875000,4168.4614257812,4158.2050781250,4158.0771484375,4172.5639648438,4167.0512695312,4144.1025390625,4159.1025390625,4214.6152343750,4143.8461914062,,,
0.2929687500,18,4151.0258789062,4172.3076171875,4141.1538085938,4169.4873046875,4172.0512695312,4164.7436523438,4153.9741210938,4153.9741210938,4168.2050781250,4162.8203125000,4140.3847656250,4155.6411132812,4209.1025390625,4140.8974609375,,,
0.2968750000,19,4151.6665039062,4170.6411132812,4131.6665039062,4167.3076171875,4169.2309570312,4164.1025390625,4149.8715820312,4149.6152343750,4163.9741210938,4161.0258789062,4139.2309570312,4152.1796875000,4203.9741210938,4139.2309570312,,,
0.3007812500,19,4155.5126953125,4169.4873046875,4124.4873046875,4167.1796875000,4166.9228515625,4166.2822265625,4149.6152343750,4148.2050781250,4162.6923828125,4163.0771484375,4142.6923828125,4152.1796875000,4203.0771484375,4141.1538085938,,,
0.3046875000,19,4161.4101562500,4172.0512695312,4127.3076171875,4171.1538085938,4168.0771484375,4169.2309570312,4154.1025390625,4150.7690429688,4165.2563476562,4167.6923828125,4149.2309570312,4156.9228515625,4207.6923828125,4146.1538085938,,,
0.3085937500,19,4167.0512695312,4179.1025390625,4141.6665039062,4178.5898437500,4172.9487304688,4170.6411132812,4161.1538085938,4155.0000000000,4169.4873046875,4172.0512695312,4155.7690429688,4164.4873046875,4215.8974609375,4151.6665039062,,,
0.3125000000,20,4170.0000000000,4188.2050781250,4161.1538085938,4186.6665039062,4178.2050781250,4169.8715820312,4167.4360351562,4158.3334960938,4172.5639648438,4174.6152343750,4159.1025390625,4171.2822265625,4224.2309570312,4155.8974609375,,,
0.3164062500,20,4169.8715820312,4194.3588867188,4175.7690429688,4191.7949218750,4179.6152343750,4168.0771484375,4170.8974609375,4159.2309570312,4173.0771484375,4175.3847656250,4159.1025390625,4174.7436523438,4230.2563476562,4158.4614257812,,,
0.3203125000,20,4168.5898437500,4193.7177734375,4178.4614257812,4191.5385742188,4175.6411132812,4166.5385742188,4171.5385742188,4157.6923828125,4171.7949218750,4175.6411132812,4157.3076171875,4174.6152343750,4233.8461914062,4160.7690429688,,,
0.3242187500,20,4168.5898437500,4186.9228515625,4169.7436523438,4185.7690429688,4168.7177734375,4165.8974609375,4170.2563476562,4155.1284179688,4170.2563476562,4175.6411132812,4155.6411132812,4172.0512695312,4235.7690429688,4163.4614257812,,,
0.3281250000,21,4171.4101562500,4179.3588867188,4157.1796875000,4178.4614257812,4164.3588867188,4166.2822265625,4167.9487304688,4153.2050781250,4170.5126953125,4175.6411132812,4155.2563476562,4169.2309570312,4237.1796875000,4165.6411132812,,,
0.3320312500,21,4177.1796875000,4178.2050781250,4150.2563476562,4175.6411132812,4167.3076171875,4167.5639648438,4166.4101562500,4153.8461914062,4174.1025390625,4176.1538085938,4156.5385742188,4168.5898437500,4239.2309570312,4166.7949218750,,,
0.3359375000,21,4183.4614257812,4187.4360351562,4154.1025390625,4181.5385742188,4177.1796875000,4169.2309570312,4167.0512695312,4158.2050781250,4180.6411132812,4178.4614257812,4159.8715820312,4171.6665039062,4243.0771484375,4167.5639648438,,,
0.3398437500,21,4187.5639648438,4205.3847656250,4165.7690429688,4194.1025390625,4188.8461914062,4170.2563476562,4170.7690429688,4165.3847656250,4188.0771484375,4182.9487304688,4164.8715820312,4177.8203125000,4248.5898437500,4169.7436523438,,,
0.3437500000,22,4187.3076171875,4224.2309570312,4176.6665039062,4205.8974609375,4195.8974609375,4169.3588867188,4175.5126953125,4172.0512695312,4192.4360351562,4187.1796875000,4169.1025390625,4184.1025390625,4253.7177734375,4173.4614257812,,,
0.3476562500,22,4182.4360351562,4234.4873046875,4178.8461914062,4209.3588867188,4194.4873046875,4165.7690429688,4177.3076171875,4173.7177734375,4190.2563476562,4187.9487304688,4169.7436523438,4186.6665039062,4255.1284179688,4176.2822265625,,,
0.3515625000,22,4174.4873046875,4230.0000000000,4170.8974609375,4201.7949218750,4185.1284179688,4160.0000000000,4172.3076171875,4168.2050781250,4181.1538085938,4182.5639648438,4165.5126953125,4183.2050781250,4250.2563476562,4174.1025390625,,,
0.3554687500,22,4165.5126953125,4212.1796875000,4157.9487304688,4186.6665039062,4170.8974609375,4154.2309570312,4160.6411132812,4157.8203125000,4168.4614257812,4172.4360351562,4157.6923828125,4175.0000000000,4239.7436523438,4165.6411132812,,,
0.3593750000,23,4158.0771484375,4188.7177734375,4147.4360351562,4170.5126953125,4155.7690429688,4150.6411132812,4147.0512695312,4147.5639648438,4157.8203125000,4161.6665039062,4149.2309570312,4165.1284179688,4228.0771484375,4153.8461914062,,,
0.3632812500,23,4153.8461914062,4168.8461914062,4142.5639648438,4158.5898437500,4143.4614257812,4150.3847656250,4137.5639648438,4141.6665039062,4152.0512695312,4153.9741210938,4143.0771484375,4156.6665039062,4219.6152343750,4144.8715820312,,,
0.3671875000,23,4152.8203125000,4157.6923828125,4141.5385742188,4151.1538085938,4136.4101562500,4152.4360351562,4134.4873046875,4139.7436523438,4150.0000000000,4150.3847656250,4139.7436523438,4150.8974609375,4215.3847656250,4143.2050781250,,,
0.3710937500,23,4153.0771484375,4154.4873046875,4140.5126953125,4145.8974609375,4134.3588867188,4155.0000000000,4135.5126953125,4139.1025390625,4148.0771484375,4148.4614257812,4137.4360351562,4146.9228515625,4212.5639648438,4147.9487304688,,,
0.3750000000,24,4152.1796875000,4154.7436523438,4138.2050781250,4140.5126953125,4136.0258789062,4156.6665039062,4136.5385742188,4136.6665039062,4143.5898437500,4145.5126953125,4133.5898437500,4143.0771484375,4207.8203125000,4153.3334960938,,,
0.3789062500,24,4149.6152343750,4155.6411132812,4136.9228515625,4136.2822265625,4138.7177734375,4156.6665039062,4134.8715820312,4131.2822265625,4136.9228515625,4140.7690429688,4127.8203125000,4138.3334960938,4200.7690429688,4153.9741210938,,,
0.3828125000,24,4146.4101562500,4156.5385742188,4139.3588867188,4136.0258789062,4140.7690429688,4155.1284179688,4131.1538085938,4124.3588867188,4130.2563476562,4136.5385742188,4121.6665039062,4133.7177734375,4193.8461914062,4148.5898437500,,,
0.3867187500,24,4144.3588867188,4157.9487304688,4145.2563476562,4140.7690429688,4140.5126953125,4153.2050781250,4128.0771484375,4118.5898437500,4126.2822265625,4135.5126953125,4118.0771484375,4131.6665039062,4189.8715820312,4141.0258789062,,,
0.3906250000,25,4144.8715820312,4159.6152343750,4151.9228515625,4147.5639648438,4137.9487304688,4152.9487304688,4128.3334960938,4116.2822265625,4126.9228515625,4138.9741210938,4119.8715820312,4134.3588867188,4191.2822265625,4136.9228515625,,,
0.3945312500,25,4148.2050781250,4160.6411132812,4157.3076171875,4152.4360351562,4135.3847656250,4155.6411132812,4132.6923828125,4118.4614257812,4132.5639648438,4145.7690429688,4127.0512695312,4141.4101562500,4197.6923828125,4139.3588867188,,,
0.3984375000,25,4153.0771484375,4161.0258789062,4162.6923828125,4154.1025390625,4136.5385742188,4160.6411132812,4138.9741210938,4123.5898437500,4141.0258789062,4152.6923828125,4137.3076171875,4149.6152343750,4205.8974609375,4147.1796875000,,,
0.4023437500,25,4157.3076171875,4161.7949218750,4172.0512695312,4154.6152343750,4143.0771484375,4165.5126953125,4144.4873046875,4129.7436523438,4148.9741210938,4157.4360351562,4146.2822265625,4155.7690429688,4211.0258789062,4155.3847656250,,,
0.4062500000,26,4159.3588867188,4165.1284179688,4188.4614257812,4156.7949218750,4151.7949218750,4167.9487304688,4147.1796875000,4134.7436523438,4152.9487304688,4158.5898437500,4151.0258789062,4157.8203125000,4210.2563476562,4159.2309570312,,,
0.4101562500,26,4159.2309570312,4172.6923828125,4210.6411132812,4161.4101562500,4157.0512695312,4166.6665039062,4147.3076171875,4137.0512695312,4152.0512695312,4157.0512695312,4150.5126953125,4156.6665039062,4203.9741210938,4158.0771484375,,,
0.4140625000,26,4157.4360351562,4183.0771484375,4232.4360351562,4166.1538085938,4155.6411132812,4162.4360351562,4145.6411132812,4136.2822265625,4147.8203125000,4153.8461914062,4145.8974609375,4154.1025390625,4196.1538085938,4154.6152343750,,,
0.4179687500,26,4155.0000000000,4192.5639648438,4245.7690429688,4167.6923828125,4149.3588867188,4157.3076171875,4142.8203125000,4133.0771484375,4143.2050781250,4150.3847656250,4139.2309570312,4152.0512695312,4190.2563476562,4151.7949218750,,,
0.4218750000,27,4152.6923828125,4195.7690429688,4246.7949218750,4164.6152343750,4143.4614257812,4154.2309570312,4139.2309570312,4128.9741210938,4140.0000000000,4147.5639648438,4132.9487304688,4151.0258789062,4187.5639648438,4150.6411132812,,,
0.4257812500,27,4150.8974609375,4190.0000000000,4237.4360351562,4158.3334960938,4141.9228515625,4154.4873046875,4135.2563476562,4125.6411132812,4138.4614257812,4145.6411132812,4129.1025390625,4150.6411132812,4187.4360351562,4150.0000000000,,,
0.4296875000,27,4150.2563476562,4177.0512695312,4224.3588867188,4151.7949218750,4144.6152343750,4157.1796875000,4131.4101562500,4123.8461914062,4137.0512695312,4143.9741210938,4127.5639648438,4149.7436523438,4188.0771484375,4148.2050781250,,,
