Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.1054687500,6,4145.6411132812,4145.8974609375,4101.6665039062,4103.0771484375,4126.2822265625,4157.9487304688,4134.7436523438,4143.4614257812,4133.8461914062,4150.6411132812,4167.0512695312,4151.5385742188,4190.2563476562,4153.0771484375,,,
0.1093750000,7,4148.8461914062,4143.5898437500,4101.5385742188,4106.5385742188,4128.9741210938,4160.6411132812,4137.4360351562,4147.6923828125,4135.0000000000,4150.7690429688,4169.8715820312,4151.0258789062,4195.3847656250,4151.6665039062,,,
0.1132812500,7,4153.7177734375,4138.0771484375,4104.3588867188,4113.5898437500,4133.7177734375,4162.9487304688,4143.9741210938,4153.2050781250,4141.9228515625,4154.4873046875,4176.7949218750,4156.0258789062,4201.1538085938,4153.0771484375,,,
0.1171875000,7,4157.9487304688,4132.0512695312,4108.5898437500,4120.0000000000,4138.9741210938,4163.9741210938,4151.1538085938,4157.3076171875,4150.8974609375,4159.3588867188,4183.9741210938,4163.4614257812,4204.3588867188,4156.0258789062,,,
0.1210937500,7,4159.2309570312,4129.6152343750,4111.4101562500,4121.7949218750,4142.9487304688,4163.7177734375,4155.8974609375,4158.2050781250,4156.9228515625,4162.0512695312,4186.7949218750,4168.2050781250,4203.4614257812,4158.2050781250,,,
0.1250000000,8,4156.9228515625,4132.3076171875,4111.1538085938,4119.1025390625,4144.2309570312,4162.8203125000,4156.9228515625,4156.5385742188,4156.5385742188,4160.8974609375,4183.8461914062,4166.6665039062,4198.8461914062,4157.9487304688,,,
0.1289062500,8,4152.3076171875,4137.9487304688,4108.2050781250,4116.0258789062,4143.3334960938,4161.9228515625,4155.1284179688,4154.3588867188,4150.7690429688,4157.0512695312,4176.7949218750,4160.3847656250,4191.4101562500,4156.0258789062,,,
0.1328125000,8,4148.5898437500,4141.6665039062,4104.7436523438,4117.0512695312,4141.6665039062,4161.2822265625,4152.9487304688,4152.6923828125,4142.9487304688,4153.3334960938,4169.4873046875,4153.4614257812,4183.2050781250,4153.9741210938,,,
0.1367187500,8,4148.0771484375,4140.3847656250,4103.0771484375,4123.0771484375,4140.5126953125,4160.2563476562,4151.7949218750,4151.2822265625,4136.6665039062,4151.4101562500,4164.1025390625,4149.7436523438,4176.1538085938,4152.8203125000,,,
0.1406250000,9,4150.5126953125,4135.3847656250,4104.3588867188,4132.0512695312,4140.2563476562,4158.8461914062,4151.9228515625,4149.8715820312,4134.4873046875,4151.0258789062,4160.7690429688,4150.1284179688,4171.9228515625,4152.4360351562,,,
0.1445312500,9,4154.4873046875,4131.1538085938,4108.2050781250,4141.4101562500,4141.6665039062,4157.6923828125,4152.5639648438,4149.1025390625,4137.0512695312,4151.1538085938,4158.2050781250,4152.9487304688,4171.0258789062,4152.6923828125,,,
0.1484375000,9,4158.2050781250,4131.6665039062,4113.7177734375,4150.3847656250,4145.5126953125,4158.0771484375,4153.7177734375,4150.8974609375,4143.3334960938,4151.7949218750,4156.0258789062,4156.0258789062,4173.3334960938,4154.1025390625,,,
0.1523437500,9,4161.5385742188,4138.2050781250,4120.0000000000,4159.4873046875,4151.7949218750,4160.7690429688,4155.5126953125,4156.0258789062,4150.3847656250,4154.1025390625,4155.0000000000,4158.0771484375,4177.8203125000,4156.9228515625,,,
0.1562500000,10,4164.3588867188,4148.2050781250,4126.1538085938,4168.9741210938,4159.4873046875,4164.8715820312,4157.8203125000,4163.0771484375,4155.6411132812,4158.5898437500,4155.3847656250,4159.1025390625,4182.9487304688,4160.0000000000,,,
0.1601562500,10,4165.8974609375,4157.4360351562,4130.7690429688,4178.7177734375,4166.4101562500,4168.5898437500,4159.7436523438,4169.1025390625,4157.5639648438,4163.9741210938,4155.8974609375,4159.6152343750,4186.4101562500,4161.9228515625,,,
0.1640625000,10,4165.5126953125,4163.0771484375,4133.2050781250,4187.4360351562,4170.7690429688,4169.4873046875,4160.3847656250,4171.6665039062,4156.9228515625,4167.6923828125,4154.3588867188,4160.1284179688,4186.6665039062,4162.0512695312,,,
0.1679687500,10,4163.0771484375,4165.1284179688,4132.6923828125,4194.1025390625,4172.4360351562,4166.6665039062,4158.8461914062,4169.3588867188,4154.8715820312,4168.0771484375,4148.9741210938,4160.1284179688,4183.4614257812,4160.5126953125,,,
0.1718750000,11,4159.1025390625,4165.5126953125,4129.8715820312,4197.6923828125,4172.3076171875,4161.0258789062,4155.7690429688,4163.4614257812,4152.0512695312,4164.4873046875,4140.1284179688,4159.1025390625,4177.6923828125,4157.6923828125,,,
0.1757812500,11,4154.7436523438,4166.1538085938,4126.0258789062,4198.3334960938,4170.8974609375,4155.3847656250,4152.0512695312,4156.5385742188,4149.4873046875,4158.2050781250,4130.5126953125,4156.2822265625,4171.4101562500,4154.4873046875,,,
0.1796875000,11,4152.3076171875,4168.0771484375,4123.0771484375,4196.6665039062,4168.5898437500,4152.4360351562,4149.6152343750,4151.4101562500,4148.0771484375,4152.0512695312,4123.5898437500,4152.0512695312,4167.3076171875,4152.0512695312,,,
0.1835937500,11,4152.8203125000,4171.2822265625,4122.4360351562,4193.9741210938,4165.8974609375,4153.7177734375,4149.2309570312,4150.3847656250,4148.7177734375,4148.8461914062,4120.3847656250,4147.5639648438,4166.9228515625,4151.0258789062,,,
0.1875000000,12,4155.7690429688,4175.5126953125,4123.5898437500,4191.0258789062,4163.3334960938,4158.3334960938,4151.0258789062,4153.2050781250,4150.7690429688,4149.3588867188,4118.9741210938,4143.9741210938,4170.0000000000,4150.8974609375,,,
0.1914062500,12,4158.5898437500,4180.1284179688,4124.4873046875,4188.3334960938,4160.8974609375,4163.0771484375,4153.3334960938,4156.6665039062,4152.8203125000,4151.7949218750,4116.5385742188,4141.6665039062,4173.0771484375,4149.6152343750,,,
0.1953125000,12,4158.5898437500,4183.2050781250,4123.3334960938,4186.2822265625,4158.4614257812,4164.6152343750,4154.4873046875,4157.4360351562,4152.8203125000,4152.8203125000,4111.2822265625,4139.6152343750,4172.5639648438,4146.2822265625,,,
0.1992187500,12,4155.5126953125,4182.8203125000,4120.0000000000,4184.6152343750,4155.8974609375,4161.9228515625,4153.5898437500,4154.7436523438,4150.5126953125,4150.6411132812,4105.0000000000,4136.9228515625,4167.4360351562,4142.5639648438,,,
0.2031250000,13,4151.1538085938,4178.3334960938,4116.2822265625,4182.9487304688,4153.7177734375,4157.4360351562,4151.7949218750,4151.1538085938,4147.6923828125,4146.7949218750,4101.2822265625,4134.1025390625,4160.6411132812,4140.8974609375,,,
0.2070312500,13,4148.5898437500,4171.7949218750,4114.8715820312,4181.7949218750,4152.5639648438,4154.6152343750,4150.6411132812,4150.7690429688,4147.5639648438,4144.8715820312,4103.0771484375,4133.7177734375,4157.1796875000,4143.0771484375,,,
0.2109375000,13,4149.7436523438,4167.3076171875,4117.1796875000,4181.7949218750,4153.3334960938,4155.2563476562,4151.7949218750,4155.3847656250,4151.0258789062,4147.5639648438,4110.7690429688,4138.0771484375,4160.1284179688,4148.4614257812,,,
0.2148437500,13,4153.8461914062,4168.8461914062,4122.5639648438,4183.0771484375,4154.8715820312,4157.9487304688,4155.0000000000,4162.1796875000,4156.5385742188,4153.4614257812,4120.5126953125,4146.1538085938,4167.4360351562,4154.8715820312,,,
0.2187500000,14,4157.9487304688,4176.6665039062,4127.9487304688,4184.3588867188,4155.7690429688,4159.7436523438,4158.0771484375,4165.8974609375,4159.7436523438,4157.5639648438,4126.4101562500,4153.0771484375,4173.0771484375,4159.6152343750,,,
0.2226562500,14,4158.8461914062,4187.1796875000,4129.7436523438,4183.9741210938,4155.0000000000,4158.5898437500,4158.0771484375,4162.4360351562,4156.7949218750,4155.7690429688,4124.7436523438,4154.1025390625,4171.6665039062,4160.3847656250,,,
0.2265625000,14,4155.6411132812,4194.2309570312,4126.9228515625,4181.5385742188,4152.5639648438,4155.8974609375,4153.7177734375,4152.6923828125,4147.4360351562,4148.0771484375,4117.1796875000,4148.0771484375,4163.0771484375,4157.0512695312,,,
0.2304687500,14,4150.7690429688,4194.1025390625,4122.1796875000,4178.4614257812,4150.0000000000,4154.4873046875,4146.9228515625,4141.7949218750,4135.8974609375,4139.2309570312,4108.9741210938,4139.2309570312,4152.9487304688,4152.0512695312,,,
0.2343750000,15,4147.9487304688,4188.0771484375,4119.4873046875,4177.1796875000,4148.5898437500,4156.0258789062,4141.2822265625,4136.1538085938,4128.7177734375,4135.0000000000,4105.8974609375,4134.1025390625,4147.8203125000,4149.6152343750,,,
0.2382812500,15,4149.4873046875,4181.1538085938,4120.7690429688,4179.4873046875,4149.3588867188,4159.3588867188,4140.0000000000,4138.3334960938,4129.8715820312,4137.9487304688,4109.6152343750,4136.6665039062,4150.5126953125,4151.9228515625,,,
0.2421875000,15,4154.2309570312,4178.9741210938,4125.0000000000,4184.7436523438,4152.3076171875,4162.3076171875,4143.2050781250,4146.4101562500,4137.8203125000,4146.1538085938,4117.4360351562,4145.3847656250,4157.8203125000,4157.5639648438,,,
0.2460937500,15,4159.2309570312,4183.5898437500,4129.2309570312,4191.0258789062,4156.2822265625,4163.5898437500,4148.7177734375,4155.1284179688,4147.1796875000,4154.6152343750,4125.1284179688,4154.4873046875,4164.2309570312,4162.8203125000,,,
0.2500000000,16,4162.3076171875,4191.7949218750,4131.5385742188,4196.2822265625,4159.6152343750,4163.4614257812,4153.4614257812,4160.6411132812,4153.4614257812,4158.8461914062,4129.8715820312,4159.3588867188,4165.7690429688,4164.8715820312,,,
0.2539062500,16,4162.4360351562,4198.3334960938,4131.1538085938,4199.2309570312,4161.1538085938,4162.8203125000,4156.1538085938,4162.4360351562,4155.2563476562,4158.2050781250,4131.1538085938,4159.3588867188,4162.5639648438,4163.4614257812,,,
0.2578125000,16,4160.0000000000,4199.4873046875,4128.4614257812,4199.4873046875,4161.0258789062,4162.5639648438,4156.9228515625,4161.6665039062,4154.1025390625,4155.2563476562,4130.7690429688,4157.4360351562,4158.0771484375,4159.8715820312,,,
0.2617187500,16,4155.8974609375,4195.3847656250,4123.7177734375,4197.5639648438,4160.0000000000,4162.6923828125,4156.6665039062,4159.8715820312,4152.1796875000,4152.9487304688,4130.0000000000,4156.2822265625,4155.1284179688,4156.2822265625,,,
0.2656250000,17,4151.6665039062,4188.9741210938,4117.3076171875,4194.1025390625,4158.3334960938,4162.8203125000,4156.4101562500,4157.5639648438,4150.1284179688,4152.1796875000,4129.2309570312,4155.8974609375,4153.7177734375,4153.3334960938,,,
0.2695312500,17,4148.0771484375,4183.5898437500,4110.2563476562,4189.8715820312,4156.2822265625,4162.5639648438,4156.0258789062,4155.1284179688,4148.3334960938,4152.3076171875,4127.5639648438,4154.3588867188,4152.3076171875,4151.1538085938,,,
0.2734375000,17,4145.6411132812,4180.6411132812,4104.6152343750,4186.2822265625,4153.8461914062,4161.9228515625,4155.5126953125,4153.9741210938,4147.3076171875,4152.9487304688,4125.1284179688,4149.7436523438,4149.2309570312,4148.9741210938,,,
0.2773437500,17,4144.8715820312,4178.9741210938,4101.9228515625,4184.4873046875,4151.9228515625,4161.2822265625,4154.8715820312,4155.7690429688,4147.5639648438,4153.4614257812,4122.8203125000,4143.8461914062,4144.8715820312,4146.4101562500,,,
0.2812500000,18,4145.8974609375,4176.9228515625,4102.1796875000,4184.8715820312,4151.1538085938,4161.1538085938,4154.2309570312,4160.8974609375,4149.1025390625,4153.4614257812,4122.1796875000,4139.7436523438,4141.2822265625,4143.8461914062,,,
0.2851562500,18,4148.0771484375,4173.2050781250,4104.1025390625,4187.0512695312,4151.6665039062,4160.6411132812,4154.4873046875,4166.9228515625,4150.2563476562,4151.7949218750,4123.2050781250,4139.4873046875,4139.7436523438,4142.1796875000,,,
0.2890625000,18,4149.4873046875,4169.6152343750,4105.7690429688,4188.9741210938,4153.4614257812,4158.8461914062,4155.2563476562,4169.6152343750,4149.7436523438,4148.4614257812,4124.8715820312,4141.1538085938,4140.2563476562,4141.9228515625,,,
0.2929687500,18,4149.1025390625,4168.9741210938,4105.0000000000,4188.7177734375,4155.2563476562,4155.7690429688,4155.6411132812,4166.7949218750,4147.8203125000,4144.8715820312,4125.2563476562,4141.9228515625,4140.8974609375,4142.3076171875,,,
0.2968750000,19,4147.4360351562,4173.0771484375,4101.2822265625,4186.1538085938,4155.3847656250,4153.0771484375,4154.6152343750,4159.8715820312,4146.1538085938,4142.8203125000,4123.5898437500,4140.3847656250,4140.6411132812,4142.4360351562,,,
0.3007812500,19,4146.2822265625,4180.0000000000,4096.4101562500,4182.5639648438,4152.9487304688,4152.8203125000,4151.6665039062,4152.9487304688,4146.2822265625,4143.5898437500,4121.0258789062,4137.9487304688,4139.3588867188,4141.7949218750,,,
0.3046875000,19,4147.4360351562,4185.0000000000,4094.3588867188,4180.7690429688,4149.2309570312,4155.5126953125,4148.8461914062,4150.2563476562,4147.9487304688,4147.0512695312,4119.6152343750,4137.1796875000,4138.5898437500,4141.4101562500,,,
0.3085937500,19,4151.2822265625,4183.9741210938,4097.6923828125,4182.6923828125,4147.1796875000,4159.6152343750,4148.5898437500,4153.4614257812,4150.3847656250,4151.5385742188,4121.2822265625,4139.8715820312,4140.3847656250,4143.2050781250,,,
0.3125000000,20,4156.6665039062,4178.3334960938,4105.7690429688,4188.2050781250,4149.7436523438,4162.4360351562,4152.1796875000,4161.1538085938,4152.9487304688,4155.5126953125,4126.5385742188,4145.6411132812,4145.1284179688,4148.4614257812,,,
0.3164062500,20,4162.0512695312,4172.8203125000,4115.0000000000,4195.2563476562,4156.6665039062,4163.3334960938,4158.7177734375,4169.6152343750,4155.6411132812,4158.4614257812,4133.5898437500,4153.2050781250,4151.0258789062,4156.4101562500,,,
0.3203125000,20,4166.9228515625,4171.2822265625,4121.9228515625,4201.0258789062,4164.7436523438,4163.4614257812,4165.2563476562,4175.2563476562,4158.9741210938,4161.5385742188,4140.0000000000,4160.7690429688,4155.1284179688,4164.4873046875,,,
0.3242187500,20,4170.6411132812,4173.8461914062,4125.7690429688,4204.2309570312,4170.3847656250,4163.9741210938,4169.1025390625,4176.1538085938,4162.3076171875,4165.3847656250,4143.5898437500,4166.5385742188,4156.0258789062,4170.2563476562,,,
0.3281250000,21,4173.2050781250,4177.9487304688,4127.9487304688,4205.5126953125,4172.4360351562,4164.6152343750,4169.8715820312,4173.8461914062,4164.6152343750,4168.9741210938,4143.8461914062,4169.4873046875,4154.1025390625,4172.5639648438,,,
0.3320312500,21,4174.4873046875,4181.6665039062,4130.2563476562,4206.7949218750,4172.0512695312,4164.8715820312,4168.7177734375,4171.1538085938,4165.2563476562,4170.2563476562,4142.1796875000,4169.7436523438,4151.6665039062,4172.1796875000,,,
0.3359375000,21,4175.2563476562,4185.1284179688,4133.9741210938,4209.6152343750,4172.5639648438,4165.0000000000,4168.8461914062,4170.7690429688,4164.3588867188,4169.1025390625,4140.8974609375,4168.5898437500,4150.6411132812,4171.2822265625,,,
0.3398437500,21,4176.4101562500,4189.1025390625,4138.9741210938,4214.3588867188,4176.0258789062,4165.6411132812,4172.3076171875,4174.3588867188,4163.9741210938,4167.9487304688,4142.1796875000,4168.5898437500,4151.7949218750,4172.1796875000,,,
0.3437500000,22,4178.0771484375,4193.8461914062,4143.7177734375,4219.2309570312,4182.1796875000,4167.3076171875,4179.3588867188,4181.1538085938,4166.7949218750,4170.0000000000,4146.7949218750,4171.5385742188,4154.6152343750,4175.8974609375,,,
0.3476562500,22,4179.8715820312,4197.9487304688,4146.4101562500,4222.1796875000,4188.4614257812,4169.3588867188,4187.1796875000,4189.1025390625,4172.8203125000,4176.2822265625,4153.4614257812,4177.1796875000,4157.6923828125,4180.2563476562,,,
0.3515625000,22,4181.2822265625,4199.4873046875,4146.4101562500,4222.0512695312,4192.1796875000,4170.6411132812,4191.7949218750,4194.6152343750,4179.1025390625,4183.0771484375,4159.2309570312,4182.6923828125,4159.4873046875,4182.8203125000,,,
0.3554687500,22,4181.7949218750,4198.2050781250,4144.3588867188,4220.0000000000,4192.5639648438,4169.4873046875,4190.5126953125,4194.7436523438,4181.6665039062,4185.7690429688,4161.5385742188,4184.8715820312,4158.8461914062,4182.3076171875,,,
0.3593750000,23,4180.8974609375,4195.3847656250,4142.3076171875,4217.8203125000,4190.5126953125,4166.1538085938,4184.4873046875,4189.8715820312,4178.5898437500,4181.9228515625,4159.6152343750,4182.4360351562,4156.1538085938,4179.2309570312,,,
0.3632812500,23,4178.3334960938,4194.1025390625,4141.0258789062,4216.2822265625,4187.5639648438,4162.0512695312,4176.6665039062,4182.0512695312,4171.5385742188,4173.9741210938,4153.9741210938,4176.2822265625,4152.0512695312,4174.7436523438,,,
0.3671875000,23,4175.2563476562,4196.2822265625,4139.7436523438,4214.7436523438,4184.4873046875,4159.4873046875,4170.3847656250,4174.7436523438,4163.8461914062,4166.6665039062,4146.4101562500,4169.3588867188,4147.3076171875,4170.3847656250,,,
0.3710937500,23,4172.5639648438,4201.1538085938,4136.7949218750,4212.6923828125,4181.2822265625,4158.9741210938,4167.5639648438,4170.2563476562,4158.8461914062,4163.2050781250,4139.2309570312,4164.6152343750,4142.1796875000,4167.3076171875,,,
0.3750000000,24,4170.8974609375,4205.3847656250,4132.1796875000,4210.6411132812,4178.0771484375,4160.1284179688,4167.6923828125,4169.3588867188,4157.1796875000,4163.8461914062,4135.0000000000,4163.2050781250,4137.3076171875,4166.0258789062,,,
0.3789062500,24,4170.1284179688,4206.1538085938,4127.8203125000,4209.6152343750,4175.2563476562,4160.8974609375,4169.4873046875,4170.8974609375,4158.2050781250,4166.5385742188,4134.4873046875,4164.3588867188,4134.3588867188,4166.4101562500,,,
0.3828125000,24,4170.7690429688,4203.4614257812,4126.1538085938,4210.5126953125,4174.1025390625,4160.7690429688,4171.2822265625,4172.6923828125,4160.8974609375,4169.6152343750,4136.5385742188,4167.0512695312,4134.6152343750,4168.2050781250,,,
0.3867187500,24,4172.4360351562,4200.2563476562,4128.0771484375,4212.6923828125,4175.5126953125,4160.3847656250,4172.4360351562,4173.4614257812,4164.6152343750,4171.7949218750,4139.3588867188,4169.6152343750,4138.5898437500,4170.1284179688,,,
0.3906250000,25,4174.1025390625,4198.4614257812,4131.6665039062,4214.7436523438,4178.8461914062,4160.5126953125,4172.3076171875,4172.8203125000,4168.0771484375,4172.4360351562,4141.1538085938,4170.6411132812,4144.6152343750,4170.7690429688,,,
0.3945312500,25,4174.4873046875,4197.5639648438,4134.8715820312,4215.2563476562,4181.5385742188,4160.8974609375,4171.2822265625,4171.4101562500,4169.7436523438,4171.4101562500,4141.4101562500,4169.7436523438,4149.7436523438,4169.8715820312,,,
0.3984375000,25,4173.4614257812,4195.8974609375,4136.4101562500,4214.3588867188,4182.3076171875,4160.8974609375,4169.7436523438,4171.0258789062,4168.8461914062,4169.8715820312,4141.4101562500,4168.0771484375,4152.5639648438,4169.1025390625,,,
0.4023437500,25,4172.8203125000,4192.0512695312,4136.1538085938,4213.5898437500,4182.3076171875,4160.6411132812,4168.7177734375,4172.8203125000,4167.0512695312,4169.6152343750,4143.3334960938,4167.8203125000,4154.3588867188,4170.2563476562,,,
0.4062500000,26,4173.5898437500,4186.5385742188,4135.3847656250,4214.8715820312,4183.5898437500,4160.7690429688,4169.1025390625,4177.0512695312,4167.1796875000,4171.6665039062,4148.4614257812,4170.1284179688,4157.3076171875,4173.2050781250,,,
0.4101562500,26,4175.3847656250,4180.3847656250,4135.1284179688,4218.5898437500,4186.7949218750,4162.1796875000,4170.5126953125,4182.3076171875,4171.0258789062,4176.1538085938,4154.8715820312,4174.3588867188,4162.1796875000,4176.2822265625,,,
0.4140625000,26,4176.9228515625,4174.3588867188,4135.8974609375,4223.5898437500,4190.3847656250,4165.1284179688,4171.6665039062,4186.4101562500,4177.1796875000,4181.5385742188,4159.2309570312,4177.9487304688,4167.3076171875,4177.5639648438,,,
0.4179687500,26,4177.4360351562,4170.3847656250,4137.4360351562,4228.2050781250,4192.4360351562,4168.3334960938,4172.1796875000,4188.2050781250,4182.6923828125,4185.7690429688,4159.3588867188,4179.3588867188,4170.6411132812,4177.3076171875,,,
0.4218750000,27,4177.3076171875,4169.2309570312,4139.1025390625,4231.4101562500,4192.8203125000,4169.7436523438,4173.0771484375,4188.0771484375,4185.5126953125,4187.1796875000,4157.0512695312,4179.1025390625,4171.7949218750,4177.0512695312,,,
0.4257812500,27,4177.0512695312,4171.4101562500,4139.8715820312,4232.9487304688,4192.6923828125,4168.0771484375,4175.1284179688,4187.6923828125,4185.7690429688,4186.0258789062,4156.1538085938,4178.9741210938,4172.3076171875,4177.3076171875,,,
0.4296875000,27,4176.9228515625,4175.7690429688,4139.4873046875,4233.0771484375,4193.9741210938,4164.6152343750,4178.0771484375,4187.5639648438,4185.0000000000,4184.1025390625,4158.9741210938,4180.2563476562,4173.7177734375,4178.2050781250,,,
