Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0468750000,3,4181.7949218750,4222.9487304688,4176.0258789062,4210.7690429688,4185.6411132812,4172.0512695312,4176.1538085938,4162.0512695312,4166.4101562500,4160.8974609375,4103.7177734375,4155.5126953125,4151.9228515625,4177.9487304688,,,
0.0507812500,3,4191.4101562500,4234.3588867188,4184.6152343750,4219.7436523438,4192.1796875000,4169.6152343750,4184.2309570312,4168.3334960938,4174.6152343750,4168.0771484375,4112.4360351562,4166.7949218750,4158.2050781250,4185.3847656250,,,
0.0546875000,3,4197.0512695312,4236.4101562500,4188.4614257812,4221.1538085938,4196.0258789062,4165.8974609375,4185.7690429688,4171.9228515625,4179.7436523438,4171.7949218750,4115.0000000000,4173.0771484375,4160.5126953125,4188.0771484375,,,
0.0585937500,3,4196.7949218750,4230.1284179688,4186.7949218750,4215.7690429688,4195.8974609375,4163.5898437500,4181.0258789062,4172.3076171875,4180.7690429688,4172.8203125000,4112.1796875000,4172.9487304688,4159.8715820312,4185.5126953125,,,
0.0625000000,4,4192.0512695312,4218.9741210938,4181.4101562500,4207.5639648438,4192.0512695312,4163.0771484375,4173.7177734375,4169.7436523438,4178.3334960938,4171.5385742188,4107.3076171875,4167.6923828125,4158.0771484375,4179.4873046875,,,
0.0664062500,4,4185.6411132812,4206.9228515625,4175.2563476562,4200.6411132812,4186.2822265625,4163.0771484375,4168.0771484375,4165.3847656250,4173.9741210938,4168.3334960938,4103.8461914062,4160.7690429688,4155.5126953125,4172.8203125000,,,
0.0703125000,4,4180.8974609375,4197.3076171875,4170.6411132812,4197.5639648438,4181.2822265625,4162.0512695312,4166.5385742188,4161.0258789062,4169.8715820312,4163.5898437500,4103.3334960938,4156.1538085938,4152.8203125000,4168.4614257812,,,
0.0742187500,4,4179.3588867188,4192.3076171875,4168.8461914062,4197.9487304688,4178.9741210938,4159.6152343750,4167.9487304688,4158.4614257812,4167.3076171875,4158.9741210938,4104.7436523438,4154.7436523438,4150.5126953125,4167.8203125000,,,
0.0781250000,5,4180.7690429688,4191.6665039062,4169.2309570312,4199.6152343750,4180.0000000000,4157.5639648438,4169.8715820312,4158.8461914062,4167.3076171875,4155.7690429688,4106.2822265625,4155.5126953125,4149.2309570312,4170.0000000000,,,
0.0820312500,5,4183.5898437500,4193.9741210938,4170.6411132812,4200.8974609375,4182.5639648438,4157.6923828125,4170.5126953125,4161.9228515625,4169.4873046875,4155.5126953125,4106.5385742188,4156.4101562500,4149.1025390625,4173.2050781250,,,
0.0859375000,5,4186.1538085938,4197.1796875000,4171.6665039062,4201.6665039062,4184.6152343750,4160.0000000000,4170.3847656250,4166.6665039062,4173.2050781250,4158.7177734375,4106.6665039062,4156.9228515625,4150.0000000000,4175.3847656250,,,
0.0898437500,5,4188.3334960938,4200.6411132812,4172.0512695312,4203.3334960938,4185.1284179688,4163.4614257812,4171.1538085938,4171.9228515625,4177.9487304688,4164.8715820312,4108.4614257812,4158.3334960938,4151.4101562500,4176.0258789062,,,
0.0937500000,6,4190.7690429688,4204.6152343750,4172.3076171875,4206.9228515625,4184.4873046875,4166.2822265625,4173.9741210938,4176.7949218750,4183.0771484375,4172.1796875000,4112.9487304688,4161.6665039062,4153.2050781250,4176.4101562500,,,
0.0976562500,6,4193.4614257812,4209.1025390625,4173.8461914062,4211.6665039062,4184.7436523438,4167.4360351562,4178.2050781250,4181.1538085938,4187.9487304688,4177.9487304688,4119.2309570312,4166.7949218750,4155.0000000000,4178.2050781250,,,
0.1015625000,6,4195.3847656250,4213.3334960938,4177.1796875000,4215.8974609375,4187.0512695312,4167.4360351562,4182.0512695312,4184.1025390625,4191.1538085938,4180.5126953125,4124.4873046875,4171.5385742188,4155.6411132812,4181.4101562500,,,
0.1054687500,6,4195.5126953125,4216.0258789062,4181.2822265625,4217.9487304688,4191.0258789062,4166.9228515625,4184.2309570312,4185.2563476562,4191.7949218750,4179.6152343750,4126.4101562500,4173.4614257812,4153.9741210938,4184.4873046875,,,
0.1093750000,7,4194.4873046875,4217.0512695312,4184.1025390625,4218.0771484375,4194.8715820312,4166.9228515625,4184.7436523438,4185.0000000000,4190.2563476562,4177.1796875000,4124.8715820312,4171.9228515625,4150.1284179688,4186.0258789062,,,
0.1132812500,7,4193.5898437500,4217.3076171875,4183.9741210938,4217.4360351562,4197.4360351562,4167.5639648438,4184.7436523438,4184.3588867188,4187.9487304688,4174.8715820312,4122.3076171875,4168.8461914062,4145.3847656250,4185.3847656250,,,
0.1171875000,7,4193.5898437500,4217.9487304688,4181.5385742188,4217.0512695312,4198.7177734375,4168.2050781250,4185.0000000000,4184.3588867188,4187.6923828125,4174.1025390625,4121.0258789062,4166.9228515625,4141.9228515625,4184.1025390625,,,
0.1210937500,7,4194.3588867188,4219.4873046875,4178.8461914062,4217.1796875000,4199.6152343750,4167.6923828125,4185.7690429688,4185.3847656250,4190.3847656250,4175.2563476562,4121.9228515625,4167.5639648438,4141.0258789062,4183.8461914062,,,
0.1250000000,8,4195.2563476562,4221.2822265625,4177.6923828125,4217.8203125000,4200.8974609375,4166.1538085938,4186.9228515625,4187.6923828125,4194.8715820312,4178.2050781250,4123.7177734375,4169.2309570312,4142.6923828125,4185.3847656250,,,
0.1289062500,8,4195.1284179688,4220.7690429688,4178.5898437500,4218.9741210938,4201.7949218750,4164.2309570312,4188.0771484375,4190.2563476562,4198.7177734375,4181.9228515625,4124.4873046875,4169.7436523438,4145.8974609375,4187.8203125000,,,
0.1328125000,8,4193.0771484375,4215.3847656250,4180.2563476562,4220.0000000000,4201.0258789062,4162.1796875000,4188.7177734375,4191.6665039062,4200.0000000000,4184.1025390625,4122.3076171875,4167.6923828125,4147.5639648438,4188.8461914062,,,
0.1367187500,8,4189.3588867188,4203.7177734375,4180.1284179688,4218.9741210938,4197.1796875000,4160.0000000000,4187.3076171875,4190.0000000000,4197.4360351562,4181.7949218750,4116.7949218750,4163.0771484375,4145.2563476562,4186.6665039062,,,
0.1406250000,9,4185.2563476562,4189.7436523438,4176.7949218750,4214.4873046875,4190.7690429688,4157.5639648438,4182.9487304688,4184.8715820312,4191.5385742188,4174.4873046875,4108.8461914062,4157.0512695312,4137.9487304688,4180.7690429688,,,
0.1445312500,9,4182.1796875000,4179.8715820312,4171.2822265625,4207.5639648438,4183.9741210938,4155.7690429688,4177.0512695312,4177.9487304688,4184.6152343750,4165.0000000000,4100.7690429688,4151.9228515625,4128.7177734375,4173.5898437500,,,
0.1484375000,9,4181.0258789062,4178.0771484375,4166.4101562500,4201.4101562500,4180.0000000000,4155.6411132812,4171.7949218750,4171.7949218750,4179.4873046875,4157.5639648438,4095.6411132812,4149.3588867188,4122.4360351562,4168.0771484375,,,
0.1523437500,9,4181.1538085938,4182.9487304688,4165.0000000000,4198.8461914062,4180.2563476562,4157.0512695312,4168.7177734375,4167.6923828125,4177.6923828125,4154.7436523438,4094.4870605469,4149.8715820312,4121.5385742188,4165.6411132812,,,
0.1562500000,10,4181.5385742188,4190.1284179688,4167.0512695312,4199.7436523438,4183.8461914062,4159.1025390625,4167.6923828125,4166.2822265625,4177.6923828125,4154.7436523438,4096.1538085938,4151.6665039062,4124.2309570312,4165.6411132812,,,
0.1601562500,10,4181.4101562500,4196.1538085938,4169.3588867188,4201.2822265625,4187.6923828125,4160.0000000000,4167.3076171875,4166.1538085938,4176.2822265625,4153.9741210938,4097.4360351562,4151.9228515625,4125.8974609375,4166.0258789062,,,
0.1640625000,10,4180.5126953125,4200.5126953125,4168.9741210938,4200.5126953125,4188.8461914062,4159.1025390625,4165.6411132812,4165.7690429688,4171.9228515625,4150.5126953125,4095.7692871094,4149.3588867188,4123.4614257812,4165.2563476562,,,
0.1679687500,10,4179.1025390625,4204.3588867188,4165.7690429688,4197.0512695312,4187.0512695312,4157.1796875000,4162.3076171875,4164.3588867188,4166.4101562500,4146.0258789062,4091.1538085938,4144.7436523438,4117.4360351562,4163.7177734375,,,
0.1718750000,11,4178.7177734375,4207.8203125000,4162.6923828125,4193.7177734375,4183.7177734375,4156.2822265625,4159.1025390625,4163.3334960938,4163.2050781250,4143.7177734375,4087.3076171875,4141.5385742188,4112.0512695312,4163.3334960938,,,
0.1757812500,11,4180.1284179688,4209.7436523438,4163.2050781250,4192.9487304688,4181.6665039062,4157.9487304688,4158.9741210938,4164.3588867188,4164.8715820312,4146.1538085938,4088.0769042969,4143.3334960938,4111.4101562500,4165.5126953125,,,
0.1796875000,11,4182.8203125000,4208.4614257812,4167.4360351562,4195.0000000000,4182.5639648438,4161.6665039062,4162.9487304688,4168.0771484375,4170.8974609375,4152.5639648438,4094.4870605469,4150.5126953125,4116.5385742188,4168.9741210938,,,
0.1835937500,11,4184.2309570312,4204.6152343750,4171.9228515625,4197.3076171875,4185.5126953125,4165.0000000000,4169.2309570312,4171.9228515625,4177.0512695312,4158.8461914062,4103.0771484375,4158.7177734375,4124.2309570312,4171.1538085938,,,
0.1875000000,12,4182.4360351562,4201.1538085938,4172.3076171875,4196.4101562500,4187.3076171875,4165.5126953125,4173.3334960938,4172.8203125000,4179.2309570312,4161.1538085938,4108.0771484375,4161.9228515625,4129.4873046875,4170.6411132812,,,
0.1914062500,12,4178.3334960938,4201.7949218750,4167.3076171875,4191.2822265625,4185.6411132812,4162.8203125000,4171.9228515625,4168.5898437500,4175.7690429688,4158.3334960938,4106.2822265625,4157.6923828125,4128.5898437500,4167.9487304688,,,
0.1953125000,12,4174.6152343750,4206.0258789062,4160.0000000000,4183.9741210938,4180.6411132812,4158.5898437500,4165.7690429688,4161.2822265625,4169.3588867188,4152.9487304688,4099.1025390625,4148.8461914062,4122.3076171875,4164.6152343750,,,
0.1992187500,12,4173.2050781250,4209.2309570312,4154.2309570312,4179.1025390625,4175.0000000000,4155.3847656250,4159.4873046875,4155.5126953125,4164.4873046875,4149.1025390625,4091.7949218750,4141.6665039062,4114.3588867188,4162.1796875000,,,
0.2031250000,13,4174.1025390625,4205.8974609375,4152.5639648438,4179.4873046875,4171.9228515625,4154.4873046875,4157.0512695312,4155.0000000000,4164.4873046875,4148.8461914062,4089.4870605469,4139.8715820312,4108.7177734375,4161.1538085938,,,
0.2070312500,13,4175.1284179688,4195.2563476562,4154.4873046875,4183.5898437500,4172.3076171875,4155.8974609375,4160.1284179688,4160.1284179688,4169.6152343750,4151.2822265625,4093.4614257812,4143.2050781250,4106.9228515625,4161.1538085938,,,
0.2109375000,13,4174.6152343750,4182.8203125000,4157.4360351562,4187.4360351562,4175.3847656250,4158.3334960938,4166.2822265625,4167.0512695312,4176.6665039062,4153.3334960938,4100.6411132812,4147.8203125000,4108.2050781250,4161.9228515625,,,
0.2148437500,13,4172.8203125000,4177.3076171875,4158.5898437500,4187.3076171875,4178.4614257812,4160.0000000000,4171.6665039062,4171.5385742188,4181.1538085938,4153.4614257812,4106.1538085938,4149.7436523438,4110.6411132812,4163.0771484375,,,
0.2187500000,14,4170.6411132812,4183.0771484375,4157.3076171875,4182.5639648438,4179.3588867188,4159.3588867188,4172.5639648438,4171.1538085938,4180.8974609375,4152.3076171875,4107.4360351562,4147.8203125000,4112.0512695312,4164.6152343750,,,
0.2226562500,14,4169.4873046875,4196.1538085938,4154.7436523438,4175.7690429688,4176.9228515625,4156.9228515625,4167.8203125000,4166.5385742188,4176.7949218750,4151.5385742188,4105.1284179688,4143.5898437500,4111.6665039062,4166.0258789062,,,
0.2265625000,14,4170.0000000000,4206.7949218750,4153.2050781250,4170.5126953125,4172.1796875000,4154.3588867188,4159.4873046875,4160.3847656250,4172.3076171875,4151.5385742188,4102.6923828125,4140.5126953125,4109.8715820312,4166.2822265625,,,
0.2304687500,14,4172.0512695312,4207.8203125000,4154.2309570312,4169.6152343750,4168.5898437500,4154.1025390625,4152.1796875000,4155.3847656250,4170.1284179688,4152.5639648438,4102.5639648438,4141.0258789062,4108.5898437500,4165.2563476562,,,
0.2343750000,15,4175.1284179688,4200.3847656250,4157.8203125000,4173.8461914062,4168.9741210938,4156.7949218750,4150.3847656250,4153.7177734375,4171.4101562500,4155.0000000000,4105.8974609375,4145.7690429688,4110.6411132812,4164.4873046875,,,
0.2382812500,15,4178.5898437500,4191.7949218750,4163.3334960938,4182.1796875000,4173.7177734375,4161.5385742188,4155.2563476562,4156.2822265625,4175.8974609375,4160.3847656250,4112.3076171875,4153.5898437500,4117.8203125000,4166.7949218750,,,
0.2421875000,15,4182.3076171875,4188.9741210938,4169.6152343750,4191.0258789062,4180.3847656250,4166.4101562500,4163.9741210938,4162.9487304688,4182.8203125000,4169.3588867188,4120.5126953125,4161.9228515625,4128.7177734375,4173.0771484375,,,
0.2460937500,15,4185.1284179688,4193.7177734375,4175.1284179688,4196.7949218750,4185.7690429688,4169.8715820312,4171.7949218750,4171.7949218750,4191.1538085938,4180.2563476562,4128.7177734375,4168.3334960938,4139.6152343750,4181.0258789062,,,
0.2500000000,16,4186.2822265625,4202.4360351562,4178.4614257812,4196.7949218750,4188.4614257812,4170.5126953125,4175.1284179688,4180.2563476562,4198.9741210938,4188.7177734375,4134.7436523438,4171.4101562500,4145.8974609375,4186.5385742188,,,
0.2539062500,16,4185.1284179688,4209.7436523438,4178.4614257812,4192.1796875000,4188.5898437500,4168.7177734375,4173.9741210938,4185.2563476562,4203.4614257812,4191.9228515625,4137.4360351562,4171.0258789062,4146.0258789062,4186.9228515625,,,
0.2578125000,16,4182.8203125000,4212.3076171875,4175.8974609375,4186.5385742188,4187.0512695312,4165.7690429688,4170.6411132812,4185.5126953125,4202.9487304688,4190.0000000000,4137.4360351562,4168.4614257812,4142.0512695312,4183.0771484375,,,
0.2617187500,16,4180.8974609375,4209.8715820312,4172.5639648438,4183.3334960938,4184.6152343750,4162.5639648438,4167.5639648438,4181.4101562500,4197.8203125000,4186.2822265625,4136.7949218750,4166.1538085938,4138.0771484375,4178.5898437500,,,
0.2656250000,17,4180.1284179688,4205.0000000000,4170.7690429688,4183.7177734375,4181.6665039062,4159.6152343750,4166.4101562500,4175.7690429688,4191.0258789062,4183.8461914062,4137.3076171875,4166.1538085938,4137.3076171875,4176.5385742188,,,
0.2695312500,17,4180.0000000000,4200.8974609375,4171.0258789062,4185.5126953125,4178.8461914062,4157.3076171875,4166.9228515625,4171.4101562500,4185.6411132812,4183.3334960938,4138.7177734375,4168.4614257812,4139.4873046875,4177.4360351562,,,
0.2734375000,17,4179.6152343750,4199.8715820312,4171.6665039062,4185.6411132812,4176.2822265625,4156.4101562500,4167.6923828125,4169.3588867188,4183.0771484375,4183.0771484375,4138.8461914062,4170.5126953125,4141.2822265625,4179.3588867188,,,
0.2773437500,17,4178.7177734375,4201.1538085938,4171.0258789062,4182.5639648438,4173.8461914062,4157.3076171875,4167.6923828125,4168.9741210938,4182.4360351562,4181.1538085938,4135.7690429688,4169.1025390625,4139.1025390625,4179.2309570312,,,
0.2812500000,18,4177.6923828125,4202.5639648438,4168.9741210938,4177.3076171875,4171.9228515625,4159.6152343750,4166.7949218750,4168.7177734375,4182.1796875000,4176.9228515625,4129.8715820312,4164.7436523438,4133.0771484375,4176.4101562500,,,
0.2851562500,18,4177.4360351562,4202.3076171875,4167.1796875000,4172.5639648438,4171.9228515625,4162.5639648438,4166.4101562500,4168.3334960938,4181.4101562500,4172.3076171875,4124.3588867188,4161.0258789062,4126.6665039062,4172.3076171875,,,
0.2890625000,18,4178.7177734375,4199.8715820312,4167.5639648438,4170.7690429688,4174.4873046875,4165.0000000000,4167.8203125000,4168.7177734375,4180.8974609375,4169.4873046875,4122.4360351562,4161.4101562500,4124.1025390625,4170.2563476562,,,
0.2929687500,18,4181.5385742188,4196.4101562500,4170.1284179688,4172.3076171875,4178.4614257812,4165.7690429688,4169.7436523438,4169.7436523438,4181.0258789062,4169.7436523438,4124.4873046875,4165.3847656250,4126.4101562500,4172.0512695312,,,
0.2968750000,19,4183.8461914062,4193.4614257812,4173.0771484375,4174.6152343750,4180.6411132812,4163.5898437500,4169.4873046875,4170.1284179688,4181.1538085938,4171.4101562500,4127.5639648438,4168.5898437500,4130.5126953125,4176.2822265625,,,
0.3007812500,19,4183.4614257812,4192.1796875000,4173.5898437500,4174.8715820312,4178.9741210938,4159.4873046875,4165.0000000000,4167.6923828125,4179.7436523438,4172.0512695312,4128.2050781250,4166.7949218750,4132.1796875000,4178.8461914062,,,
0.3046875000,19,4180.2563476562,4193.3334960938,4171.1538085938,4172.4360351562,4174.3588867188,4156.1538085938,4158.2050781250,4162.1796875000,4176.1538085938,4170.5126953125,4125.6411132812,4160.0000000000,4129.8715820312,4178.0771484375,,,
0.3085937500,19,4176.4101562500,4197.3076171875,4167.9487304688,4168.8461914062,4169.8715820312,4155.7690429688,4152.6923828125,4155.7690429688,4171.5385742188,4168.2050781250,4121.7949218750,4152.5639648438,4125.5126953125,4175.3847656250,,,
0.3125000000,20,4174.2309570312,4202.1796875000,4166.5385742188,4166.6665039062,4168.0771484375,4158.4614257812,4151.4101562500,4151.7949218750,4168.3334960938,4166.2822265625,4119.6152343750,4149.1025390625,4122.1796875000,4173.0771484375,,,
0.3164062500,20,4173.9741210938,4204.1025390625,4167.6923828125,4166.5385742188,4168.7177734375,4161.7949218750,4153.3334960938,4151.6665039062,4167.5639648438,4164.6152343750,4119.7436523438,4149.8715820312,4121.2822265625,4171.6665039062,,,
0.3203125000,20,4173.9741210938,4200.3847656250,4169.1025390625,4167.1796875000,4169.6152343750,4162.8203125000,4156.0258789062,4153.5898437500,4168.3334960938,4162.0512695312,4120.0000000000,4151.7949218750,4121.5385742188,4169.8715820312,,,
0.3242187500,20,4173.4614257812,4192.1796875000,4168.0771484375,4166.6665039062,4169.4873046875,4160.8974609375,4157.3076171875,4154.4873046875,4168.7177734375,4158.2050781250,4118.2050781250,4152.3076171875,4121.0258789062,4166.4101562500,,,
0.3281250000,21,4172.9487304688,4184.7436523438,4164.7436523438,4165.1284179688,4168.5898437500,4158.2050781250,4157.6923828125,4153.3334960938,4167.4360351562,4154.8715820312,4115.0000000000,4151.5385742188,4119.3588867188,4163.3334960938,,,
0.3320312500,21,4173.5898437500,4183.3334960938,4161.6665039062,4165.0000000000,4168.7177734375,4157.5639648438,4158.7177734375,4152.3076171875,4165.1284179688,4154.4873046875,4113.3334960938,4151.7949218750,4117.9487304688,4163.3334960938,,,
0.3359375000,21,4176.0258789062,4188.5898437500,4162.4360351562,4168.4614257812,4171.5385742188,4160.1284179688,4161.9228515625,4153.9741210938,4163.3334960938,4158.0771484375,4115.7690429688,4154.8715820312,4118.2050781250,4167.4360351562,,,
0.3398437500,21,4179.6152343750,4196.9228515625,4167.9487304688,4175.0000000000,4177.0512695312,4164.6152343750,4166.7949218750,4159.2309570312,4163.4614257812,4163.7177734375,4121.4101562500,4159.7436523438,4120.3847656250,4174.1025390625,,,
0.3437500000,22,4182.6923828125,4202.5639648438,4176.0258789062,4182.1796875000,4183.3334960938,4168.3334960938,4171.6665039062,4165.8974609375,4165.2563476562,4168.8461914062,4127.0512695312,4163.4614257812,4122.9487304688,4180.2563476562,,,
0.3476562500,22,4183.9741210938,4202.9487304688,4182.6923828125,4186.6665039062,4188.0771484375,4170.0000000000,4174.3588867188,4170.5126953125,4168.2050781250,4171.6665039062,4130.0000000000,4165.0000000000,4124.1025390625,4183.3334960938,,,
0.3515625000,22,4183.0771484375,4200.5126953125,4186.0258789062,4187.8203125000,4189.6152343750,4170.0000000000,4174.6152343750,4171.4101562500,4171.5385742188,4172.1796875000,4130.1284179688,4166.4101562500,4123.5898437500,4183.2050781250,,,
0.3554687500,22,4181.2822265625,4199.8715820312,4186.5385742188,4186.7949218750,4189.1025390625,4169.3588867188,4173.5898437500,4169.4873046875,4175.7690429688,4171.6665039062,4129.8715820312,4171.5385742188,4122.5639648438,4181.6665039062,,,
0.3593750000,23,4180.2563476562,4204.2309570312,4186.4101562500,4185.6411132812,4188.8461914062,4168.4614257812,4172.9487304688,4167.5639648438,4180.5126953125,4171.4101562500,4131.5385742188,4181.1538085938,4122.5639648438,4181.1538085938,,,
0.3632812500,23,4180.6411132812,4212.1796875000,4186.5385742188,4185.6411132812,4189.3588867188,4167.3076171875,4172.9487304688,4167.6923828125,4184.2309570312,4171.9228515625,4134.8715820312,4190.3847656250,4123.4614257812,4182.6923828125,,,
0.3671875000,23,4181.5385742188,4219.1025390625,4186.7949218750,4186.2822265625,4189.7436523438,4165.6411132812,4172.8203125000,4169.7436523438,4185.2563476562,4172.9487304688,4137.8203125000,4193.0771484375,4123.5898437500,4184.6152343750,,,
0.3710937500,23,4181.6665039062,4220.8974609375,4186.2822265625,4186.5385742188,4188.7177734375,4163.4614257812,4171.6665039062,4171.2822265625,4183.9741210938,4174.1025390625,4138.7177734375,4186.9228515625,4121.9228515625,4184.6152343750,,,
0.3750000000,24,4180.7690429688,4216.5385742188,4185.2563476562,4186.5385742188,4186.7949218750,4161.6665039062,4170.1284179688,4170.8974609375,4182.6923828125,4175.2563476562,4137.9487304688,4175.6411132812,4119.4873046875,4181.7949218750,,,
0.3789062500,24,4179.8715820312,4208.5898437500,4184.1025390625,4186.9228515625,4185.6411132812,4161.5385742188,4169.3588867188,4169.4873046875,4183.7177734375,4176.2822265625,4137.5639648438,4166.5385742188,4118.5898437500,4178.3334960938,,,
0.3828125000,24,4179.7436523438,4201.1538085938,4183.4614257812,4187.9487304688,4186.0258789062,4162.9487304688,4170.5126953125,4168.9741210938,4187.0512695312,4176.9228515625,4138.4614257812,4163.8461914062,4120.3847656250,4176.5385742188,,,
0.3867187500,24,4179.7436523438,4196.0258789062,4183.0771484375,4188.0771484375,4186.7949218750,4163.8461914062,4172.8203125000,4169.7436523438,4189.7436523438,4176.7949218750,4138.9741210938,4166.1538085938,4123.4614257812,4176.6665039062,,,
0.3906250000,25,4178.2050781250,4191.9228515625,4181.2822265625,4185.0000000000,4185.1284179688,4161.7949218750,4173.5898437500,4170.1284179688,4188.5898437500,4174.6152343750,4136.5385742188,4167.9487304688,4125.0000000000,4176.4101562500,,,
0.3945312500,25,4173.9741210938,4187.0512695312,4176.6665039062,4178.7177734375,4179.6152343750,4157.0512695312,4171.1538085938,4168.2050781250,4182.5639648438,4170.5126953125,4130.7690429688,4164.7436523438,4123.2050781250,4173.3334960938,,,
0.3984375000,25,4167.9487304688,4181.6665039062,4169.7436523438,4171.1538085938,4172.0512695312,4152.3076171875,4166.1538085938,4163.9741210938,4174.2309570312,4165.7690429688,4123.9741210938,4157.3076171875,4118.7177734375,4167.3076171875,,,
0.4023437500,25,4163.0771484375,4178.4614257812,4163.8461914062,4166.2822265625,4167.1796875000,4150.7690429688,4161.6665039062,4159.2309570312,4167.9487304688,4163.0771484375,4120.3847656250,4151.1538085938,4115.1284179688,4162.0512695312,,,
0.4062500000,26,4162.8203125000,4180.0000000000,4162.4360351562,4167.1796875000,4168.8461914062,4153.4614257812,4161.1538085938,4157.1796875000,4167.1796875000,4163.7177734375,4123.3334960938,4151.9228515625,4116.1538085938,4161.7949218750,,,
0.4101562500,26,4168.8461914062,4186.1538085938,4166.7949218750,4174.1025390625,4177.8203125000,4159.1025390625,4166.1538085938,4159.1025390625,4172.9487304688,4168.5898437500,4132.6923828125,4161.0258789062,4123.9741210938,4168.2050781250,,,
0.4140625000,26,4179.3588867188,4193.7177734375,4175.6411132812,4184.4873046875,4190.0000000000,4164.8715820312,4175.0000000000,4165.0000000000,4183.0771484375,4177.3076171875,4145.0000000000,4174.8715820312,4136.2822265625,4179.7436523438,,,
0.4179687500,26,4189.4873046875,4199.1025390625,4185.5126953125,4194.3588867188,4200.0000000000,4168.8461914062,4183.8461914062,4172.8203125000,4193.3334960938,4188.2050781250,4155.7690429688,4186.9228515625,4148.0771484375,4191.5385742188,,,
0.4218750000,27,4195.3847656250,4201.1538085938,4193.0771484375,4200.3847656250,4204.1025390625,4170.2563476562,4188.9741210938,4179.8715820312,4199.8715820312,4197.8203125000,4161.5385742188,4192.6923828125,4153.7177734375,4199.1025390625,,,
0.4257812500,27,4195.5126953125,4202.0512695312,4196.2822265625,4201.6665039062,4202.3076171875,4169.7436523438,4188.9741210938,4183.5898437500,4201.1538085938,4202.5639648438,4161.0258789062,4191.5385742188,4151.2822265625,4200.0000000000,,,
0.4296875000,27,4192.1796875000,4204.8715820312,4195.8974609375,4200.0000000000,4198.3334960938,4168.2050781250,4185.7690429688,4183.3334960938,4198.8461914062,4201.4101562500,4157.0512695312,4186.7949218750,4143.8461914062,4195.8974609375,,,
